"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-03-03","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Talipao","Liu-Bud Pantao","6.0067","121.0471","1","Sunstar (Philippines)","National","0","On 3 March 2020, suspected Abu Sayyaf militants and the military engaged in a 30-minute firefight in Liu-Bud Pantao, Talipao, Sulu. The military reported recovering weapons and other items from the rebels."
"2020-03-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Daily Inquirer","National","2","On 3 March 2020, two drug suspects and suspected motorcycle thieves were killed during a police raid in Barangay Paliparan 3, Dasmarinas, Cavite. Sachets of shabu (crystal meth) were recovered from the suspects."
"2020-03-03","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","Dawlah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","Dawlah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","2","GMA News; Manila Bulletin; Philippine News Agency; Abante; Sunstar (Philippines); Philippine Star","National","2","From 2 to 7 March 2020, 14 BIFF militants (affiliated with the ISIS-inspired subgroup Dawlah Islamiyah, according to some reports) and 4 government soldiers were killed, while 11 government soldiers were wounded in continuing clashes between the BIFF/Dawlah Islamiyah and the military across Maguindanao, particularly around the towns of Shariff Aguak, Pagatin (Datu Saudi), Mamasapano and Salibo (the so-called SPMS box), as well as the towns of Ampatuan and Datu Hoffer Ampatuan. The military also used airstrikes and artillery fire against the rebels. Location coded at Ampatuan. 12 fatalities distributed across six days (2-7 March). Specific location and other details were known for 5 other fatalities in two related events on 2 March in Barangay Tuayan, Datu Hoffer Ampatuan and Barangay Satan, Shariff Aguak, and these were coded accordingly."
"2020-03-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Visayas","Negros Oriental","Guihulngan","Guihulngan","10.1214","123.2742","1","Cebu Daily News","Subnational","0","On 3 March 2020, four soldiers were wounded in a 10-minute clash with NPA militants near the boundary between Barangay Linantuyan, Guihulngan, Negros Oriental and Barangay Luz Sikatuna, Isabela, Negros Occidental. The NPA militants detonated an IED targeting the soldiers prior to the firefight. The NPA, which claimed responsibility for the ambush, asserted however that two government soldiers died during the clash."
"2020-03-03","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","On 3 March 2020, groups affiliated with BAYAN staged a demonstration outside the House of Representatives in Quezon City against a new Anti-Terrorism Bill being pushed in Congress. [size=no report]"
"2020-03-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Samar","Gandara","Adela Heights","12.0282","124.8129","1","Manila Bulletin; Philippine Daily Inquirer; Sunstar (Philippines)","National","1","On 3 March 2020, a government employee was shot dead by unidentified assailants in Barangay Adela Heights, Gandara, Samar."
"2020-03-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Agnaya","14.8868","120.8509","1","Philippine Star","National","1","On 3 March 2020, a drug suspect was killed during a police raid in Barangay Agnaya, Plaridel, Bulacan."
"2020-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459","120.929","1","ABS CBN; Manila Bulletin","National","2","On 4 March 2020, two drug suspects were killed while six were arrested during a police raid in Barangay Molino 3, Bacoor, Cavite. Police said the raid site was a known drug den, and that it recovered drugs and weapons from the suspects."
"2020-03-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","Pangasinan","Bautista","Ketegan","15.816","120.4853","1","Philippine Star; Abante","National","1","On 4 March 2020, a barangay chairman was shot dead by unidentified assailants in Barangay Ketegan, Bautista, Pangasinan."
"2020-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Philippine Daily Inquirer; Punto","Subnational-National","1","On 4 March 2020, a drug suspect was killed during a police raid in Barangay Kapitan Pepe, Cabanatuan, Nueva Ecija. Police said they recovered sachets of shabu (crystal meth) from the suspect."
"2020-03-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Cebu Daily News","Subnational","1","On 4 March 2020, a drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Ermita, Cebu City, Cebu. Police said the suspect was a known to be involved in the illegal drug trade with her husband."
"2020-03-04","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Soccsksargen","Sultan Kudarat","Lebak","Lebak","6.6833","124.15","1","Manila Bulletin","National","1","On 4 March 2020, a drug suspect was killed during a shootout with the police in Barangay Lebak, Sultan Kudarat, Maguindanao. One police officer was wounded during the shootout."
"2020-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Trias","General Trias","14.3333","120.9","1","Manila Bulletin","National","1","On 4 March 2020, a drug suspect was killed during a police raid in General Trias, Cavite."
"2020-03-04","Protests","Peaceful protest","Protesters (Philippines)","Government of the Philippines (2016-)","","","Protesters (Philippi","Government of the Ph","nan","nan","CAR","Ifugao","Tinoc","Tukucan","16.7037","120.9351","1","Northern Dispatch (Philippines)","Subnational","0","Sometime after 2 March 2020, residents and officials of Barangay Tukucan, Tinoc, Ifugao staged a demonstration in the same village to show their indignation at the killing a few days earlier of the former village chief by suspected NPA militants. [size=no report]"
"2020-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Southern Leyte","Maasin","Maasin","10.1336","124.8447","1","Sunstar (Philippines)","National","1","On 4 March 2020, a drug suspect was killed during a policed raid in Barangay Libhu, Maasin, Southern Leyte."
"2020-03-04","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","Dawlah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","Dawlah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","2","GMA News; Manila Bulletin; Abante; Sunstar (Philippines); Philippine News Agency; Philippine Star","National","2","From 2 to 7 March 2020, 14 BIFF militants (affiliated with the ISIS-inspired subgroup Dawlah Islamiyah, according to some reports) and 4 government soldiers were killed, while 11 government soldiers were wounded in continuing clashes between the BIFF/Dawlah Islamiyah and the military across Maguindanao, particularly around the towns of Shariff Aguak, Pagatin (Datu Saudi), Mamasapano and Salibo (the so-called SPMS box), as well as the towns of Ampatuan and Datu Hoffer Ampatuan. The military also used airstrikes and artillery fire against the rebels. Location coded at Ampatuan. 12 fatalities distributed across six days (2-7 March). Specific location and other details were known for 5 other fatalities in two related events on 2 March in Barangay Tuayan, Datu Hoffer Ampatuan and Barangay Satan, Shariff Aguak, and these were coded accordingly."
"2020-03-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","CAR","Abra","Lagayan","Lagayan","17.7833","120.7166","1","Philippine Star","National","0","On 5 March 2020, a barangay captain and his wife were wounded in an attack by unidentified assailants in Lagayan, Abra."
"2020-03-05","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","Dawlah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","Dawlah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","2","GMA News; Abante; Sunstar (Philippines); Manila Bulletin; Philippine News Agency; Philippine Star","National","2","From 2 to 7 March 2020, 14 BIFF militants (affiliated with the ISIS-inspired subgroup Dawlah Islamiyah, according to some reports) and 4 government soldiers were killed, while 11 government soldiers were wounded in continuing clashes between the BIFF/Dawlah Islamiyah and the military across Maguindanao, particularly around the towns of Shariff Aguak, Pagatin (Datu Saudi), Mamasapano and Salibo (the so-called SPMS box), as well as the towns of Ampatuan and Datu Hoffer Ampatuan. The military also used airstrikes and artillery fire against the rebels. Location coded at Ampatuan. 12 fatalities distributed across six days (2-7 March). Specific location and other details were known for 5 other fatalities in two related events on 2 March in Barangay Tuayan, Datu Hoffer Ampatuan and Barangay Satan, Shariff Aguak, and these were coded accordingly."
"2020-03-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Star; Philippine Daily Inquirer","National","1","On 5 March 2020, a police officer was shot dead while his son was wounded in an attack by motorcycle-riding assailants along Awar Street in Marawi City, Lanao del Sur. The police officer was riding his motorcycle with his son and is assumed off-duty."
"2020-03-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Philippine Daily Inquirer; Punto","Subnational-National","1","On 5 March 2020, a drug suspect was killed during a police raid in Barangay Sumacab, Cabanatuan, Nueva Ecija. Police said they recovered sachets of shabu (crystal meth) from the suspect."
"2020-03-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Abante; Philippine Daily Inquirer","National","1","On 6 March 2020, a drug and rape suspect was killed during a police raid in Barangay Isabang, Lucena, Quezon. Police sought the suspect out due to reports that he had just committed rape, though police also said he was a known drug personality in the area."
"2020-03-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Northern Samar","Catarman","Guba","12.4254","124.5835","1","Philippine Information Agency; Philippine Daily Inquirer","National","1","On 6 March 2020, an alleged local leader of the NPA was shot dead in a clash with the military in Barangay Guba, Catarman, Northern Samar. The military said it was carrying out the NPA leader's arrest when the shootout ensued."
"2020-03-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","GMA News; Abante; ABS CBN","National","2","On 6 March 2020, two drug suspects were killed during a police raid in Barangay Bagbag, Novaliches, Quezon City. Police said it recovered shabu (crystal meth) from the suspects."
"2020-03-06","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","Dawlah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","Dawlah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","2","Abante; GMA News; Manila Bulletin; Philippine News Agency; Philippine Star; Sunstar (Philippines)","National","2","From 2 to 7 March 2020, 14 BIFF militants (affiliated with the ISIS-inspired subgroup Dawlah Islamiyah, according to some reports) and 4 government soldiers were killed, while 11 government soldiers were wounded in continuing clashes between the BIFF/Dawlah Islamiyah and the military across Maguindanao, particularly around the towns of Shariff Aguak, Pagatin (Datu Saudi), Mamasapano and Salibo (the so-called SPMS box), as well as the towns of Ampatuan and Datu Hoffer Ampatuan. The military also used airstrikes and artillery fire against the rebels. Location coded at Ampatuan. 12 fatalities distributed across six days (2-7 March). Specific location and other details were known for 5 other fatalities in two related events on 2 March in Barangay Tuayan, Datu Hoffer Ampatuan and Barangay Satan, Shariff Aguak, and these were coded accordingly."
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Women (Philippines)","","","Protesters (Philippi","GABRIELA: General As","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Times","National","0","On 6 March 2020, GABRIELA Youth staged a demonstration in front of the US Embassy in Manila against what they called imperialist domination over the Duterte administration. The demonstrators were also marking International Women's Day. [size=no report]"
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","NUJP: National Union of Journalists of the Philippines; Journalists (Philippines); Labour Group (Philippines)","","","Protesters (Philippi","NUJP: National Union","nan","nan","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Sunstar (Philippines)","National","0","On 6 March 2020, journalists and media workers led by the National Union of Journalists of the Philippines staged a demonstration at the Press Freedom Monument in Cagayan de Oro, Misamis Oriental, in order to protest the government's moves to shut down the broadcaster and to call for Congress's renewal of the broadcaster's operating franchise. Philippine President Rodrigo Duterte has often been critical of what it perceived as biased journalism from ABS CBN and other media outlets. [size=no report]"
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","NUJP: National Union of Journalists of the Philippines; Journalists (Philippines); Labour Group (Philippines)","","","Protesters (Philippi","NUJP: National Union","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Rappler","National","0","On 6 March 2020, journalists and media workers, led by the National Union of Journalists of the Philippines, as well as celebrities and other supporters staged a demonstration outside the ABS CBN headquarters in Sgt. Esguerra Avenue in Quezon City, in order to protest the government's moves to shut down the broadcaster and to call for Congress's renewal of the broadcaster's operating franchise. Philippine President Rodrigo Duterte has often been critical of what it perceived as biased journalism from ABS CBN and other media outlets. [size=no report]"
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","NUJP: National Union of Journalists of the Philippines; Journalists (Philippines); Labour Group (Philippines)","","","Protesters (Philippi","NUJP: National Union","nan","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Sunstar (Philippines)","National","0","On 6 March 2020, journalists and media workers led by the National Union of Journalists of the Philippines staged a demonstration at the Freedom Park in Davao City, Davao del Sur, in order to protest the government's moves to shut down the broadcaster and to call for Congress's renewal of the broadcaster's operating franchise. Philippine President Rodrigo Duterte has often been critical of what it perceived as biased journalism from ABS CBN and other media outlets. [size=no report]"
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Women (Philippines)","","","Protesters (Philippi","GABRIELA: General As","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Sunstar (Philippines)","National","0","On 6 March 2020, around 400 members of women's groups, including GABRIELA, demonstrated at the Plaza Independencia in Cebu City, Cebu as part of the so-called One Billion Rising global dance campaign against violence against women and children. The demonstrators also raised issues of human rights and state violence, among others. [size=around 400]"
"2020-03-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star","National","1","On 6 March 2020, a drug suspect was killed during a police raid in Barangay Muzon, San Jose del Monte, Bulacan."
"2020-03-06","Protests","Peaceful protest","Protesters (Philippines)","Women (Philippines); Unidentified Communal Group (Philippines)","","","Protesters (Philippi","Women (Philippines);","nan","nan","Cagayan Valley","Nueva Vizcaya","Kasibu","Didipio","16.4076","121.4356","1","Rappler","National","0","On 6 March 2020, around 100 indigenous women and women's rights advocates demonstrated in Barangay Didipio, Masibu, Albay, against the continuing operations of mining company OceanaGold Philippines, Inc. in town. The demonstrators were also marking International Women's Day. [size=around 100]"
"2020-03-06","Violence against civilians","Attack","Armed Drug Suspects (Philippines)","","Civilians (Philippines)","","Armed Drug Suspects ","nan","Civilians (Philippin","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Sunstar (Philippines)","National","0","On 6 March 2020, a police informant was wounded in an attack by a drug suspect in Barangay Mabolo, Cebu City. The police informant was supposedly the one who informed authorities of the drug suspect's illegal activities."
"2020-03-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Sorsogon","Barcelona","Santa Lourdes","12.8232","124.0836","1","Philippine Daily Inquirer; Manila Bulletin; GMA News","National","0","On 7 March 2020, two soldiers and two civilians were wounded in a 10-minute firefight between the military and suspected NPA rebels in Barangay Santa Lourdes, Barcelona, Sorsogon."
"2020-03-07","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","Dawlah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","Dawlah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","1","Philippine Star","National","2","From 2 to 7 March 2020, 14 BIFF militants (affiliated with the ISIS-inspired subgroup Dawlah Islamiyah, according to some reports) and 4 government soldiers were killed, while 11 government soldiers were wounded in continuing clashes between the BIFF/Dawlah Islamiyah and the military across Maguindanao, particularly around the towns of Shariff Aguak, Pagatin (Datu Saudi), Mamasapano and Salibo (the so-called SPMS box), as well as the towns of Ampatuan and Datu Hoffer Ampatuan. The military also used airstrikes and artillery fire against the rebels. Location coded at Ampatuan. 12 fatalities distributed across six days (2-7 March). Specific location and other details were known for 5 other fatalities in two related events on 2 March in Barangay Tuayan, Datu Hoffer Ampatuan and Barangay Satan, Shariff Aguak, and these were coded accordingly."
"2020-03-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Manila Bulletin; Philippine Daily Inquirer; GMA News","National","1","On 7 March 2020, a drug suspect was killed during a police raid in Barangay San Francisco, San Pablo, Laguna. Police said the suspect was a known member of the Castro drug group."
"2020-03-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Agusan del Sur","Esperanza","Balubo","8.6733","125.4667","1","Tempo (Philippines)","National","1","On 8 March 2020, a suspected NPA militant was killed and an undetermined number were wounded in a 10-minute firefight with the military at the boundary of Barangays Balubo and Agsabu in Esperanza, Agusan del Sur. The military reported no casualties and said it retrieved bomb-making materials and ammunition from the rebels."
"2020-03-08","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan; GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; KABATAAN: Kabataan Partylist; KARAPATAN: Alliance for the Advancement of People's Rights; Women (Philippines)","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Karapatan; Bulatlat; Manila Bulletin","Other-National","0","On 8 March 2020, around a thousand demonstrators led by women's groups such as GABRIELA and other allied groups such as BAYAN, KABATAAN and KARAPATAN staged a march from Liwasang Bonifacio to Mendiola Street in Manila to mark International Women's Day, as they condemned what they saw as the government's attacks on the rights of women and other sectors. [size=around a thousand]"
"2020-03-08","Protests","Peaceful protest","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Women (Philippines)","","","Protesters (Philippi","GABRIELA: General As","nan","nan","Calabarzon","Rizal","Taytay","Taytay","14.5588","121.1328","1","Philippine Daily Inquirer; Bulatlat","National","0","On 8 March 2020, demonstrators led by women's group GABRIELA and other allied groups staged a demonstration and a flash mob as part of the One Billion Rising global dance campaign, in a program at the Taytay Kalayaan Park in Taytay, Rizal marking International Women's Day. The demonstrators condemned what they saw as the government's attacks on the rights of women and other sectors. [size=no report]"
"2020-03-08","Protests","Peaceful protest","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Women (Philippines)","","","Protesters (Philippi","GABRIELA: General As","nan","nan","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","3","Bulatlat","National","0","On 8 March 2020, demonstrators led by women's group GABRIELA and other allied groups staged a demonstration in the Bicol Region to mark International Women's Day, as they condemned what they saw as the government's attacks on the rights of women and other sectors. [size=no report]"
