"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2019-12-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459","120.929","1","Philippine Star; ABS CBN","National","1","A drug suspect was killed while two others were arrested during a police raid in Bacoor, Cavite on 4 December 2019."
"2019-12-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Western Visayas","Iloilo","Duenas","Bita","11.027","122.5741","1","ABS CBN","National","1","On 4 December 2019, a village councilor was shot dead by unidentified assailants at his home in Barangay Bita, Duenas, Iloilo."
"2019-12-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Clarin","Bogtongbod","9.9197","124.0382","1","Bohol Chronicle","Subnational","1","A drug suspect was wounded while his companion was killed in a vigilante-style attack by unidentified armed assailants in Barangay Bogtongbod, Clarin, Bohol on 4 December 2019."
"2019-12-04","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Buhanginan","6.0825","121.0884","1","GMA News","National","2","On 4 December 2019, two suspected Abu Sayyaf militants were killed in a firefight with government forces in Barangay Buhanginan, Patikul, Sulu. The government soldiers were pursuing the militants following the latter's attack on police officers earlier that day."
"2019-12-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star; ABS CBN; Philippine Daily Inquirer","National","2","Two drug suspects were killed during a police raid in Barangay Gaya-Gaya, San Jose del Monte, Bulacan on 5 December 2019."
"2019-12-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","1","GMA News; ABS CBN; Tempo (Philippines); Philippine Daily Inquirer","National","3","On 5 December 2019, an NPA commander and two other militants accompanying him were shot dead in a firefight with government forces in Barangay Cupang, Antipolo, Rizal. The military reported no casualties and said it also retrieved weapons and other items from the rebels."
"2019-12-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Sunstar (Philippines)","National","0","On 5 December 2019, NPA militants and government forces engaged in a 20-minute firefight in Barangay Colosas, Davao City, Davao del Sur. There were no reported casualties on either side, although classes were cancelled in a nearby primary school."
"2019-12-05","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Shariff Saydona Mustapha","6.9667","124.5","2","Philippine News Agency; Philippine Daily Inquirer","National","0","As of 5 December 2019, the military reported that they had so far retrieved 20 high-powered improvised explosive devices (IEDs) from different camps of the Bangsamoro Islamic Freedom Fighters in Shariff Saydona Mustapha, Maguindanao, since launching pursuit operations against the group anew on 24 November. The military said that these IEDs were intended for planned attacks in Maguindanao and nearby provinces."
"2019-12-05","Protests","Peaceful protest","Protesters (Philippines)","Greenpeace; YACAP: Youth Advocates for Climate Action in the Philippines","","","Protesters (Philippi","Greenpeace; YACAP: Y","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Times","National","0","On 5 December 2019, environmental groups such as Greenpeace and the Youth Advocates for Climate Action (YACAP) marched along Mendiola Street in Manila in order to demand urgent government action on climate change. They called for an official declaration of a climate crisis by the president. [size=no report]"
"2019-12-05","Strategic developments","Other","Government of the Philippines (2016-)","","CPP: Communist Party of the Philippines","","Government of the Ph","nan","CPP: Communist Party","nan","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","1","Manila Bulletin","National","0","On 5 December 2019, Philippine President Rodrigo Duterte announced during a press conference in Legazpi, Albay that he has instructed the secretary of labor to meet with leaders of the Communist Party of the Philippines in the Netherlands, where the latter have been living in exile, in a bid to restart peace talks with the rebels. The previous peace talks between the government and the Communist rebels were scrapped last November 2017."
"2019-12-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","1","Abante; Philippine Star","National","0","On 5 December 2019, a village chief was seriously wounded by unidentified assailants in Barangay Dita, Santa Rosa, Laguna."
"2019-12-06","Protests","Peaceful protest","Protesters (Philippines)","KARAPATAN: Alliance for the Advancement of People's Rights","","","Protesters (Philippi","KARAPATAN: Alliance ","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Karapatan","Other","0","On 6 December 2019, human rights groups such as KARAPATAN staged a demonstration at the Boy Scout Circle in Quezon City in order to call for the release of all political prisoners, as part of the week-long commemoration of Human Rights Day. [size=no report]"
"2019-12-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Kabbon Takas","6.0463","121.078","1","GMA News; ABS CBN; Philippine Daily Inquirer","National","5","On 7 December 2019, one soldier was killed and four others were wounded, while four Abu Sayyaf militants were killed and five others were wounded during a clash between the Abu Sayyaf and the military in Kabbon Takas, Patikul, Sulu."
"2019-12-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Lanao del Norte","Iligan","Iligan","8.2289","124.2434","1","Philippine Daily Inquirer","National","1","On 7 December 2019, a soldier was killed while another was wounded in a 15-minute firefight with suspected NPA militants in Barangay Kalilangan, Iligan, Lanao del Norte."
"2019-12-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Mimaropa Region","Oriental Mindoro","Calapan","Calapan","13.4117","121.1803","1","Philippine Star","National","0","On 8 December 2019, a village chief was wounded in an attack by unidentified motorcycle-riding assailants in Barangay Lumang Bayan, Calapan, Oriental Mindoro."
"2019-12-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","ABS CBN","National","1","A drug suspect was killed during a police raid in Barangay Lizada, Toril, Davao City, Davao del Sur on 8 December 2019."
"2019-12-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Zamboanga Peninsula","Zamboanga del Norte","Leon B. Postigo","Tinuyop","8.0553","122.9327","1","Philippine Daily Inquirer","National","1","On 8 December 2019, a soldier was shot dead in a 20-minute firefight with suspected NPA militants in Barangay Tinuyop, Leon B. Postigo, Zamboanga del Norte."
"2019-12-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Abante; GMA News; Philippine Daily Inquirer","National","1","On 9 December 2019, a former asset of the Philippine Drug Enforcement Agency (PDEA) (not an officer) was shot dead by unidentified assailants along Marcos Highway in Baguio City, Benguet."
"2019-12-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; GMA News; Manila Bulletin; Tempo (Philippines)","National","1","A drug suspect was killed during a police raid in Barangay Bagumbayan, Quezon City on 9 December 2019. The fatality was a former police officer who had recently retired."
"2019-12-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Misamis Oriental","Gingoog City","Gingoog City","8.8333","125.1167","1","Sunstar (Philippines)","National","1","On 9 December 2019, a village councilor was shot dead by unidentified motorcycle-riding assailants in Barangay San Luis, Gingoog, Misamis Oriental. The victim was also the former village chief of the said Barangay."
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Bicol Region","Camarines Sur","Pili","Pili","13.5833","123.3","2","ABS CBN","National","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration in Camarines Sur to mark International Human Rights Day. The demonstrators also asked for swift government action in response to the devastation caused the previous week by Typhoon Kammuri. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Central Visayas","Bohol","Tagbilaran","Tagbilaran","9.6555","123.8521","1","Philippine Daily Inquirer","National","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration near the city square in Tagbilaran, Bohol to mark International Human Rights Day. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","Subanen Ethnic Group (Philippines)","","","Protesters (Philippi","Subanen Ethnic Group","nan","nan","Zamboanga Peninsula","Zamboanga del Norte","Dipolog","Dipolog","8.582","123.3447","1","Philippine News Agency","National","0","On 10 December 2019, members of the Subanen ethnic group demonstrated outside the Zamboanga del Norte Provincial and Sports Convention Center in Dipolog, Zamboanga del Norte, in support of a local surrender deal between 53 NPA militants and the government. The former NPA rebels who surrendered were mostly Subanen, according to reports. [size=no report]"
"2019-12-10","Strategic developments","Agreement","NPA: New People's Army","CPP: Communist Party of the Philippines","Government of the Philippines (2016-)","","NPA: New People's Ar","CPP: Communist Party","Government of the Ph","nan","Zamboanga Peninsula","Zamboanga del Norte","Dipolog","Dipolog","8.582","123.3447","1","Philippine News Agency","National","0","On 10 December 2019, 53 former NPA rebels affiliated with the Communist Party of the Philippine's Western Mindanao Regional Party Committee formally surrendered to the government and signed the 3rd and Final Localized Peace Engagement with government representatives in Dipolog, Zamboanga del Norte."
"2019-12-10","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","Unidentified Armed G","nan","Civilians (Philippin","Military Forces of t","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Manila Bulletin","National","1","On 10 December 2019, an auxiliary of the military's Citizen Armed Force Geographical Unit (CAFGU) was shot dead by unidentified assailants in Butuan City. The auxiliary was tending livestock and is assumed off-duty."
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Sunstar (Philippines)","National","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration at Freedom Park in Davao City, Davao del Sur to mark International Human Rights Day. The protesters decried what they saw as the government's disregard for human rights. [size=no report]"
"2019-12-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Sunstar (Philippines)","National","2","Two drug suspects were killed during a police raid in Barangay 23-C, Davao City, Davao del Sur on 10 December 2019."
"2019-12-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Oriental","Lagonglong","Banglay","8.7939","124.832","1","Sunstar (Philippines)","National","1","On 10 December 2019, a suspected NPA militant was killed while a government soldier was wounded in a 30-minute firefight between the military and the NPA at a suspected NPA hideout in Barangay Banglay, Lagonglong, Misamis Oriental. The military took over the hideout and retrieved weapons."
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","Anakbayan; BAYAN: Bagong Alyansang Makabayan; KABATAAN: Kabataan Partylist; KMP: Kilusang Magbubukid ng Pilipinas; Christian Group (Philippines); Farmers (Philippines)","","","Protesters (Philippi","Anakbayan; BAYAN: Ba","nan","nan","Ilocos Region","Ilocos Sur","Vigan","Vigan","17.5747","120.3869","1","Northern Dispatch (Philippines)","National","0","On 10 December 2019, human rights organizations and other allied groups, such as BAYAN, youth formations Anakbayan and Kabataan Partylist, farmers' advocacy group and KMP regional affiliate Stop Exploitation, and different Christian groups staged a demonstration in Vigan, Ilocos Sur to mark International Human Rights Day. The demonstrators condemned the deteriorating human rights situation in the Ilocos Region as well as the larger country. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","LPP: League of Parents of the Philippines","","","Protesters (Philippi","LPP: League of Paren","nan","nan","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Philippine News Agency","National","0","On 10 December 2019, demonstrators led by the League of Parents of the Philippines (LPP) demonstrated in front of the Dutch Embassy in Makati to decry the Embassy's supposed silence over anti-communist groups' demand that the founder of the Communist Party of the Philippines (CPP) be extradited from the Netherlands. The CPP founder has been living in exile in the Netherlands since the early 1990s. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","AMIHAN: National Federation of Peasant Women; Makabayan: Patriotic Coalition of the People; Farmers (Philippines); Women (Philippines)","","","Protesters (Philippi","AMIHAN: National Fed","nan","nan","Cagayan Valley","Cagayan","Tuguegarao","Tuguegarao","17.6157","121.7228","1","Northern Dispatch (Philippines)","National","0","On 10 December 2019, human rights organizations and other allied groups, such as the Makabayan coalition and the women farmers' group AMIHAN, staged a demonstration in Tuguegarao, Cagayan to mark International Human Rights Day. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","KMP: Kilusang Magbubukid ng Pilipinas; PCPR: Promotion of Church People's Response; Christian Group (Philippines); Farmers (Philippines)","","","Protesters (Philippi","KMP: Kilusang Magbub","nan","nan","Ilocos Region","Pangasinan","Urdaneta","Urdaneta","15.9761","120.5711","1","Northern Dispatch (Philippines)","National","0","On 10 December 2019, human rights organizations and other allied groups, such as the farmers' group KMP and the Christian group PCPR, staged a demonstration in Urdaneta, Pangasinan to mark International Human Rights Day. [size=no report]"
"2019-12-10","Strategic developments","Other","Government of the Philippines (2016-)","","","","Government of the Ph","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer; Rappler","National","0","On 10 December 2019, the office of Philippine President Rodrigo Duterte announced in Manila that he will not seek another extension of martial law in the Mindanao region beyond its current effectivity until 31 December 2019. Martial law had been in force in Mindanao since May 2017, after different Islamist groups laid siege to the city of Marawi, triggering months of fighting with the government."
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Western Visayas","Aklan","Kalibo","Kalibo","11.7061","122.3644","2","Philippine Daily Inquirer","National","0","On 10 December 2019, some three hundred people from human rights organizations and other allied groups staged a demonstration in Kalibo, Aklan to mark International Human Rights Day. [size=some 300]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Western Visayas","Antique","San Jose de Buenavista","San Jose de Buenavista","10.745","121.9415","2","Philippine Daily Inquirer","National","0","On 10 December 2019, at least 150 people from human rights organizations and other allied groups staged a demonstration in San Jose de Buenavista, Antique to mark International Human Rights Day. [size=at least 150]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","ABS CBN","National","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration in Bacolod, Negros Occidental to mark International Human Rights Day. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN","National","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration and a cultural program at the Bantayog ng mga Bayani in Quezon City to mark International Human Rights Day. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan; KARAPATAN: Alliance for the Advancement of People's Rights; PCPR: Promotion of Church People's Response; Christian Group (Philippines)","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat; ABS CBN; Karapatan","Other-National","0","On 10 December 2019, human rights organizations such as KARAPATAN and other allied groups such as BAYAN, PCPR and Christian groups marked International Human Rights Day in demonstrations across Manila, beginning with a Mass in Santa Cruz Church, followed by a program in Liwasang Bonifacio, and ending with a march to Mendiola Street. The protesters decried what they saw as the government's disregard for human rights. [size=no report]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan; MAT: Movement against Tyranny","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Philippine Daily Inquirer","National","0","On 10 December 2019, at least 2,000 demonstrators belonging to human rights organizations and other allied groups such as BAYAN and the Movement against Tyranny staged a demonstration at Sunburst Park in Iloilo City, Iloilo City to mark International Human Rights Day. The protesters decried what they saw as the government's disregard for human rights. [size=at least 2,000]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Western Visayas","Capiz","Roxas City","Roxas City","11.5852","122.7511","1","Philippine Daily Inquirer","National","0","On 10 December 2019, around one thousand people from human rights organizations and other allied groups staged a demonstration at the Roxas City Bandstand in Roxas City, Capiz to mark International Human Rights Day. [size=around 1,000]"
"2019-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Northern Dispatch (Philippines)","Subnational","0","On 10 December 2019, human rights organizations and other allied groups staged a demonstration in Baguio, Benguet to mark International Human Rights Day. [size=no report]"
"2019-12-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Meycauayan","Meycauayan","14.7369","120.9608","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Malhacan, Meycauayan, Bulacan on 11 December 2019."
"2019-12-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","ABS CBN","National","1","On 11 December 2019, a former village chief was shot dead by unidentified assailants in Barangay Rosary Heights X, Cotabato City, Maguindanao."
"2019-12-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Guindulungan","Bagan","6.9529999999999985","124.3898","1","ABS CBN; Abante","National","0","On 11 December 2019, the municipal treasurer of Ampatuan, Maguindanao and her husband were wounded in an attack by unidentified assailants in Barangay Bagan, Guindulungan, Maguindanao."
"2019-12-11","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","ABS CBN; Philippine Star; Philippine Daily Inquirer","National","3","Two drug suspects were killed during a shootout with the police near the intersection of Tomas Mapua and Antipolo streets in Manila on 11 December 2019. One police officer was killed during the shootout."
"2019-12-11","Strategic developments","Looting/property destruction","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Journalists (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Journalists (Philipp","Davao Region","Davao de Oro","Mawab","Mawab","7.5","125.9333","2","Philippine News Agency; Kodao Productions","National","0","On 11 December 2019, a transmitter site of a radio station was burned down in a suspected arson attack by unidentified assailants in Mawab, Davao de Oro (formerly Davao de Oro)."
"2019-12-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Oriental","Gingoog City","Gingoog City","8.8333","125.1167","1","Mindanao Goldstar Daily","Subnational","0","On 12 December 2019, suspected NPA militants and government forces engaged in a 15-minute firefight in Barangay San Luis, Gingoog City, Misamis Oriental. The rebels fled and the military reported retrieving rebel paraphernalia and documents."
"2019-12-12","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Taguig","Taguig","14.5333","121.0666","2","Manila Bulletin","National","1","A drug suspect was found dead in Barangay Santa Ana, Taguig in what appears to be a vigilante-style attack by unidentified assailants carried out before the morning of 12 December 2019. Exact time and place details of the killing are not known."
"2019-12-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Lumban","Lewin","14.3029","121.4899","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Lewin, Lumban, Laguna on 12 December 2019."
"2019-12-13","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Private Security Forces (Philippines)","","Unidentified Armed G","nan","Private Security For","nan","Central Visayas","Negros Oriental","Bais","Bais","9.5911","123.1228","1","ABS CBN","National","1","On 13 December 2019, a hospital guard was shot dead by unidentified assailants in Bais City, Negros Oriental. The hospital guard was described as a watchman and it was unclear if he was armed or not."
