"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-04-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","CAR","Abra","Bangued","Banacao","17.628","120.585","1","Philippine Star","National","1","On 3 April 2020, a former Barangay captain was shot dead by unidentified assailants in Barangay Banacao, Bangued, Abra. The motive for the killing was unclear."
"2020-04-04","Battles","Armed clash","ASG: Abu Sayyaf","Islamic State (Philippines)","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","Islamic State (Phili","Military Forces of t","nan","BARMM","Sulu","Patikul","Kaunayan","6.0838","121.0795","1","Philippine Star","National","3","On 4 April 2020, three Abu Sayyaf militants were killed, while an undetermined number of Abu Sayyaf militants and two government soldiers were wounded during a 35-minute firefight with the military at Barangay Kaunayan, Patikul, Sulu. The military said that the encountered Abu Sayyaf subgroup was one that had pledged allegiance to the Islamic State."
"2020-04-04","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","BARMM","Maguindanao","Sultan Kudarat","Calsada","7.247999999999998","124.2481","1","Philippine Daily Inquirer","National","1","On 4 April 2020, an unidentified assailant was shot dead while a police officer and his companions were unharmed after an attempted ambush of the police officer and an ensuing shootout in Barangay Calsada, Sultan Kudarat, Maguindanao. The motive for the attempted ambush was unclear."
"2020-04-04","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Barangay Peacekeeping Action Team","Unidentified Armed G","nan","Police Forces of the","Police Forces of the","BARMM","Basilan","Lamitan","Lamitan","6.6502","122.1295","1","Manila Bulletin","National","2","On 4 April 2020, a police officer and a member of a Barangay Peacekeeping Action Team were shot dead, while another police officer and a civilian were wounded, in an attack by unidentified assailants in Barangay Parangbasak, Lamitan, Basilan, as the law enforcers were on the way to respond to a shooting incident."
"2020-04-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Consolacion","Poblacion Occidental","10.3761","123.9558","1","Cebu Daily News","Subnational","1","On 4 April 2020, a drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Poblacion Occidental, Consolacion, Cebu. Police said that the drug suspect had just been released from jail a few months prior, after being detained on drug charges."
"2020-04-05","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","","Police Forces of the","nan","Civilians (Philippin","nan","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Sunstar (Philippines)","National","0","On 5 April 2020, 41 individuals were arrested by the police in Bacolod, Negros Occidental, for purportedly violating curfews put in place amid the COVID-19 (coronavirus) pandemic. The arrested were given a warning then released."
"2020-04-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","CAR","Abra","San Juan","Guimba","17.6804","120.7296","1","Abante; Philippine Star","National","1","On 5 April 2020, a provincial coordinator of a Philippine Senator was shot dead by unidentified assailants in Barangay Guimba, San Juan, Abra, while he was distributing COVID-19 (coronavirus) personal protective equipment. Media reports said that the victim was recently at odds with certain individuals, including the town mayor, over COVID-19 quarantine measures. The victim was also a former Barangay captain."
"2020-04-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Sunstar (Philippines); Tempo (Philippines)","National","2","On 5 April 2020, two drug suspects were killed during a police raid in Barangay Labogon, Mandaue, Cebu. Police said that the main target of the operation, who was one of the dead, was Mandaue City's most wanted."
"2020-04-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","Anti-Drug Vigilantes (Philippines)","Civilians (Philippines)","Police Forces of the Philippines (2016-) Barangay Peace and Security Officer; Drug Suspects (Philippines)","Unidentified Armed G","Anti-Drug Vigilantes","Civilians (Philippin","Police Forces of the","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Abante; Tempo (Philippines); Manila Bulletin","National","1","On 5 April 2020, a Barangay watchman was shot dead by unidentified assailants near her home in Barangay Dela Paz, Binan, Laguna. Police said they are looking at three possible motives for the killing: disputes over a debt, the watchman's role in COVID-19 (coronavirus) quarantine measures, and involvement in anti-illegal drugs. It was not clear what motive the police thought was likeliest. The watchman was reported to be on her way home from duty."
"2020-04-06","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2016-)","","Protesters (Philippi","nan","Police Forces of the","nan","Cagayan Valley","Nueva Vizcaya","Kasibu","Didipio","16.4076","121.4356","1","Bulatlat; Northern Dispatch (Philippines)","National","0","On 6 April 2020, a 29-person barricade set up by community organizations Alyansa ng Novo Vizcayano para sa Kalikasan (ANVIK) and Didipio Earth Savers Movement Association (DESAMA), in opposition to the mining operations of OceanaGold Philippines, Inc. (OGPI), was dispersed by the police at Barangay Didipio, Kasibu, Nueva Vizcaya, in order to allow the entry of OceanaGold fuel tankers to the operation site. A DESAMA leader was also arrested. The protest barricade has been in place since July 2019. [size=29]"
"2020-04-06","Strategic developments","Looting/property destruction","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","KADAMAY: Kalipunan ng Damayang Mahihirap","Police Forces of the","nan","Civilians (Philippin","KADAMAY: Kalipunan n","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat; Kodao Productions; Philippine Star; Rappler","National","0","On 6 April 2020, a community kitchen organized and ran by a local chapter of KADAMAY, as a relief effort for poor residents hit hard by COVID-19 (coronavirus) quarantine measures, was harassed by the police in Sitio San Roque, Barangay Bagong Pag-asa, Quezon City, taking down and destroying protest signs demanding a better government response to the pandemic and threatening to shutter the kitchen. Police said the community kitchen was in violation of Enhanced Community Quarantine measures in effect across Luzon amid the pandemic. The government arrested 21 San Roque residents the previous week for a coronavirus-related demonstration. KADAMAY had been previously red-tagged by the government."
"2020-04-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-) Civilian Volunteer Organization","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Zamboanga Peninsula","Zamboanga Sibugay","Naga","Kaliantana","7.7752","122.6751","1","Sunstar (Philippines)","National","1","On 6 April 2020, a Civilian Volunteer Organization (CVO) member was shot dead by unidentified assailants in Barangay Kaliantana, Naga, Zamboanga Sibugay. The motive for the killing was unclear. The victim was at home and is assumed off-duty."
"2020-04-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Zamboanga Peninsula","Zamboanga del Sur","Pagadian","Pagadian","7.8257","123.437","1","Sunstar (Philippines)","National","1","On 6 April 2020, a Barangay watchman was shot dead by unidentified assailants in Barangay Lower Sibatang, Pagadian, Zamboanga del Sur. The motive for the killing was unclear. The watchman was tending to his water buffalo and is assumed off-duty."
"2020-04-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Banga","Cinco","6.3628","124.7791","1","Manila Bulletin","National","1","On 6 April 2020, a drug suspect was killed during a police raid at Barangay Cinco, Banga, South Cotabato. Police said they retrieved several grams of shabu (crystal meth) from the suspect, who was a high-value target on their drug watchlist, during the operation."
"2020-04-06","Strategic developments","Disrupted weapons use","Police Forces of the Philippines (2016-)","","NPA: New People's Army","","Police Forces of the","nan","NPA: New People's Ar","nan","Eastern Visayas","Samar","Calbiga","Hubasan","11.6208","125.1013","1","Tempo (Philippines)","National","0","On 6 April 2020, four improvised explosive devices (IEDs) were defused by the military after these were recently placed by suspected NPA militants along a trail connecting the villages of Hubasan and Binanggaran in Calbiga, Samar. The military said that civilians tipped them off about a suspected NPA plan to use the explosives against soldiers active in the area conducting COVID-19 (coronavirus)-related work."
"2020-04-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Pantukan","Tagdangua","7.2126","125.9443","1","Manila Bulletin","National","2","On 7 April 2020, two NPA militants were killed in a clash with the military at Barangay Tagdangua, Pantukan, Davao de Oro. The military said it was monitoring the implementation of the COVID-19 (coronavirus) quarantine in the area when the clash ensued. The military also alleged that the NPA were harassing the locals for food. The clash happened while the respective ceasefire declarations of the government and the rebels are in effect until 15 April 2020 amid the pandemic. The cadaver of one of the slain militants was only found days later by a civilian."
"2020-04-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Health Workers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Health Workers (Phil","CAR","Abra","Dolores","Cabaroan","17.6352","120.7545","1","Philippine Daily Inquirer; Manila Bulletin","National","0","On 7 April 2020, a health worker assigned to a Barangay-level COVID-19 (Coronavirus) response team was wounded in an gun attack by unidentified assailants in Barangay Cabaroan, Dolores, Abra, as she was on her way home from duty. The motive for the attack was unclear."
"2020-04-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","ABS CBN; Rappler; Philippine Star; Manila Times","National","1","On 7 April 2020, a former vice mayor of Tipo-Tipo, Basilan was shot dead by unidentified assailants in Barangay Sumagdang, Isabela City, Basilan. The victim also ran for mayor in the 2019 midterm elections but lost."
"2020-04-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Lambunao","Panuran","11.0553","122.403","1","Philippine Star; ABS CBN; Rappler; Kodao Productions; Panay News; Philippine Information Agency; Manila Bulletin; Sunstar (Philippines)","Subnational-National","1","On 7 April 2020, a government soldier was shot dead as the military and the NPA engaged in two firefights in Barangay Panuran, Lambunao, Iloilo. The military reported that it retrieved weapons and other items from the rebels during the encounters. The military said that the soldiers were in the area to conduct a COVID-19 (coronavirus) awareness drive. The Communist Party of the Philippines disputed this, saying that the military were in the area to conduct operations against the NPA. The clashes happened while the respective ceasefire declarations of the government and the rebels are in effect until 15 April 2020 amid the pandemic."
"2020-04-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Northern Samar","Las Navas","Lakandula","12.2776","124.9311","1","Manila Bulletin","National","0","On 7 April 2020, a government soldier was wounded in a clash with suspected NPA militants at Barangay Lakandula, Las Navas, Samar. The military also reported that there was an undetermined number of NPA casualties. The military said that the clash happened when they went on community protection patrol as a response to reports that the NPA were forcefully collecting food and other basic necessities from residents while the barangay was under a COVID-19 (coronavirus) quarantine. Respective ceasefire declarations of the government and the communist rebels are in effect until 15 April 2020 amid the pandemic."
"2020-04-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Polomolok","Upper Klinan","6.233","125.1126","1","ABS CBN","National","2","On 8 April 2020, two drug suspects were killed during a police raid in Barangay Upper Klinan, Polomolok, South Cotabato. Police said they retrieved shabu (crystal meth) and weapons from the suspects."
"2020-04-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Polomolok","Glamang","6.1579","125.0745","1","ABS CBN","National","2","On 9 April 2020, two drug suspects were killed during a police raid in Barangay Glamang, Polomolok, South Cotabato. Police said they retrieved shabu (crystal meth) and weapons from the suspects."
"2020-04-09","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-); Private Security Forces (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Negros Oriental","Guihulngan","Guihulngan","10.1214","123.2742","1","Cebu Daily News; ABS CBN","Subnational-National","1","On 9 April 2020, a drug suspect - who was also a government employee and bodyguard working under the vice mayor of Guihulngan City - was shot dead in a vigilante-style attack by unidentified assailants in Barangay Poblacion, Guihulngan City, Negros Oriental. The drug suspect, who police said had previously surrendered on drug-related charges, was near his house during the attack and is assumed off-duty as a bodyguard."
"2020-04-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former NPA: New People's Army","Unidentified Armed G","nan","Civilians (Philippin","Former NPA: New Peop","Eastern Visayas","Samar","Calbiga","Daligan","11.6447","125.1117","1","Philippine Daily Inquirer","National","1","On 9 April 2020, a former NPA rebel was shot dead by unidentified assailants in Barangay Daligan, Calbiga, Samar. The victim surrendered to the government in 2019. Police said the motive for the attack was unclear."
"2020-04-10","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Baclayon","Payahan","9.6435","123.9148","1","Bohol Chronicle","Subnational","1","On 10 April 2020, a drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Payahan, Baclayon, Bohol. Police said that the fatality, who was left hogtied, was arrested on drug charges in 2016 but was released in March 2020 through a plea bargaining agreement."
"2020-04-10","Riots","Mob violence","Rioters (Philippines)","","Police Forces of the Philippines (2016-)","","Rioters (Philippines","nan","Police Forces of the","nan","Central Luzon","Bataan","Mariveles","Camaya","14.4402","120.4793","1","ABS CBN","National","0","On 10 April 2020, a municipal guard helping implement COVID-19 (coronavirus) quarantine measures was wounded alongside a companion after residents in a residential compound in Barangay Camaya, Mariveles, Bataan rioted following disagreements over the implementation of the quarantine measures. The rioters reportedly threw stones. Six rioters were arrested. [size=at least six]"
"2020-04-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Masbate","Aroroy","Cabas-An","12.3887","123.319","1","Philippine Daily Inquirer; GMA News; Manila Bulletin","National","0","On 10 April 2020, two NPA militants were arrested following a five-minute clash between the military and the NPA in Barangay Cabas-An, Aroroy, Masbate. The military also said it retrieved weapons from the rebels."
"2020-04-10","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","","Police Forces of the","nan","Civilians (Philippin","nan","Cagayan Valley","Cagayan","Tuguegarao","Tuguegarao","17.6157","121.7228","3","Manila Bulletin","National","0","From 10-11 April 2020, 135 individuals were arrested by the police across Cagayan Valley, for purportedly violating measures put in place amid the COVID-19 (coronavirus) pandemic."
"2020-04-10","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-); Private Security Forces (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Negros Oriental","Guihulngan","Guihulngan","10.1214","123.2742","1","Cebu Daily News","Subnational","1","On 10 April 2020, a drug suspect was shot dead while his son was wounded in a vigilante-style attack by unidentified assailants in Barangay McKinley, Guihulngan City, Negros Oriental. Police said that the drug suspect had previously surrendered in 2016 for involvement in illegal drugs."
"2020-04-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao Oriental","Baganga","Mahanub","7.5802","126.501","1","Philippine News Agency","National","0","On 11 April 2020, NPA militants and government soldiers engaged in a 10-minute firefight in Barangay Mahanub, Baganga, Davao Oriental. The military said it was conducting COVID-19 (coronavirus) pandemic relief operations in the area when the firefight ensued. There were no reported military nor NPA casualties. The clash happened while the respective ceasefire declarations of the government and the rebels are in effect until 15 April 2020 amid the pandemic."
"2020-04-12","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Sunstar (Philippines)","National","1","On 12 April 2020, a drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Pasil, Cebu City, Cebu. Police said that they were looking at a drug angle for the killing, as the brothers of the fatality are all detained on drug charges."
"2020-04-12","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Cagayan Valley","Isabela","Cauayan","Cauayan","16.9347","121.7725","1","Manila Bulletin","National","1","On 12 April 2020, a police lieutenant was shot dead by unidentified assailants in Barangay Cabaruan, Cauayan, Isabela. Police said the motive for the attack was unclear. Police was shot dead at his residence and is assumed off-duty."
"2020-04-13","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Agusan del Norte","Jabonga","Cuyago","9.3491","125.6581","1","Sunstar (Philippines); Cebu Daily News; Mindanao Goldstar Daily; Manila Bulletin","Subnational-National","0","On 13 April 2020, an undetermined number of NPA militants were wounded as the rebels and the military engaged in two firefights in Barangay Cuyago, Jabonga, Agusan del Norte. The military, which reported no casualties and said it retrieved weapons from the rebels, also later reported that six NPA fighters were arrested while three minors were rescued."
"2020-04-13","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","MILF: Moro Islamic Liberation Front","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of t","MILF: Moro Islamic L","BIFF: Bangsamoro Isl","nan","BARMM","Maguindanao","Guindulungan","Kalumamis","6.9903","124.4171","1","Philippine Star; GMA News; Sunstar (Philippines)","National","0","On 13 April 2020, a joint military and MILF team retrieved two improvised explosive devices (IEDs) during a clearing operation in Barangay Kalumamis, Guindulungan, Maguindanao. It was unclear who planted the IEDs, though a report said that the explosives were similar in style to those used by the BIFF. The MILF recently began decommissioning its weapons as part of the 2014 peace plan. In recent years, they have assisted the military in fighting Islamist groups in the region."
"2020-04-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Bulletin; ABS CBN","National","1","On 13 April 2020, a drug suspect was killed while two others were arrested during a police raid in San Andres, Malate, Manila. Police said the fatality was the leader of a criminal group involved in drugs."
"2020-04-14","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Labour Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Labour Group (Philip","Western Visayas","Negros Occidental","Calatrava","Macasilao","10.6699","123.4308","1","Panay News; Sunstar (Philippines)","Subnational-National","1","On 14 April 2020, a man driving a truck loaded with sugarcane was waylaid and shot dead by suspected military elements in Barangay Macasilao, Calatrava, Negros Occidental. Reports said the suspects were clad in military camouflages. The motive for the attack was unknown."
"2020-04-14","Violence against civilians","Attack","Armed Drug Suspects (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Armed Drug Suspects ","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Abante; Philippine Star; ABS CBN","National","1","On 14 April 2020, a barangay chairperson was hacked to death with a bolo (long knife) by a drug suspect in Barangay Santa Ana, San Pablo, Laguna. A report says the drug suspect was angry at the barangay chairperson due to the former's previous detainment on drug charges, while another report says the drug suspect was angry as he was unable to avail of government assistance amid the COVID-19 (coronavirus) pandemic."
"2020-04-14","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Star; ABS CBN","National","0","On 14 April 2020, a drug suspect was wounded then arrested during an encounter with the police at Barangay Santa Ana, San Pablo, Laguna. No police officers were killed nor wounded during the shootout. The police officers were responding to the drug suspect's hacking of a barangay captain with a bolo (long knife) moments earlier."
"2020-04-14","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Farmers (Philippines); Lumad Ethnic Group (Philippines); Manobo Ethnic Group (Philippines); Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","NPA: New People's Ar","nan","Civilians (Philippin","Farmers (Philippines","Caraga","Surigao del Sur","San Miguel","Carromata","8.9645","125.9759","1","Philippine News Agency","National","1","On 14 April 2020, a farmer and Citizen Armed Force Geographical Unit (CAFGU) auxiliary from the Lumad Manobo tribe was shot dead by suspected NPA militants in Barangay Carromata, San Miguel, Surigao del Sur. The farmer was at his farm at the time of the killing and is assumed off-duty as a CAFGU auxiliary. The motive for the attack was unclear."
