"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-10-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","2","Philippine Star; Foundation for Media Alternatives","Local partner-National","3","3 drug suspects were shot and killed by undercover policemen in Mandaue town in Cebu on Oct 2."
"2017-10-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Naga","Naga","10.209","123.758","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed in a police raid in Barangay Tinaan, Naga town in Cebu on Oct 2."
"2017-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Philippine Star","National","1","A drug suspect was shot dead shot dead in a vigilante-style attack by unidentified armed men at the corner of Pioneer and Fairlane streets in Pasig City, Metro Manila on October 2 night."
"2017-10-03","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Zamboanga Peninsula","Zamboanga del Sur","Dimataling","Poblacion","7.5292","123.3625","1","Philippine Star","National","1","A three-year-old boy died while his playmate was wounded in an accidental bomb explosion in Dimataling, Zamboanga del Sur on October 3. The children likely found the bomb at a house in Purok 11, Barangay Poblacion."
"2017-10-03","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","","NPA: New People's Ar","nan","Civilians (Philippin","nan","Soccsksargen","Cotabato","Magpet","Mahongkog","7.2392","125.1591","1","Philippine Daily Inquirer","National","1","Suspected New People's Army rebels killed a village official on his way home to Barangay Mahongkog in Magpet town, North Cotabato on October 3 for actively supporting the military's peace and development program in the province."
"2017-10-03","Battles","Armed clash","Maute Group","ASG: Abu Sayyaf","Military Forces of the Philippines (2016-)","","Maute Group","ASG: Abu Sayyaf","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Daily Inquirer","National","3","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on October 3 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. According to government sources, as of Oct 4 the ongoing military operations left at least 961 people dead - 759 militants, 155 government security forces and 47 civilians. (10 fatalities have been divided among the days from Oct 2 to Oct 4.)"
"2017-10-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star","National","1","A drug suspect was shot dead shot dead in a vigilante-style attack by unidentified armed men in Barangay Graceville in San Jose del Monte city, Bulacan on October 3."
"2017-10-03","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","","","Unidentified Armed G","nan","nan","nan","Soccsksargen","Cotabato","Carmen","Manarapan","7.2554","124.7907","1","Anadolu Agency","International","0","Unidentified men bombed a 138-kilovolt tower of National Grid Corporation of the Philippines (NGCP) in Manarapan village, Carmen Town, North Cotabato late October 3, causing power outages in parts of the province, Cotabato City and Maguindanao province. No one claimed responsibility for the attack but the province is being frequently harassed by the Bangsamoro Islamic Freedom Fighters."
"2017-10-03","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Western Visayas","Negros Occidental","Cauayan","Caliling","9.9804","122.4814","1","AP","International","0","Suspected New People's Army rebels staged an attack on a police car in the village of Caliling, Cauayan town, Negros Occidental province on October 3, injuring two Swedish citizens and their driver in a passing van in the crossfire. One guerrilla was also wounded in the gun battle. The rebels withdrew when army and police reinforcements arrived."
"2017-10-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Police Forces of the Philippines (2016-)","Civilians (Philippines)","Drug Suspects (Philippines); Former Military Forces of the Philippines (2016-)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao de Oro","Nabunturan","Poblacion","7.6013","125.9665","1","Philippine News Agency","National","1","A drug suspect and former armyman was shot and killed by a joint team of police and drug enforcment unit agents in Barangay Poblacion, Nabunturan town in Davao de Oro on Oct 3. His live-in partner was arrested."
"2017-10-03","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Manila Times","National","0","Supporters of dismissed City Mayor Lucilo Bayron barricaded the Puerto Princesa city, Palawan hall gate on October 2, to prevent the Department of Interior and Local Government (DILG)-Region 4B Director Florida Dijan from serving the dismissal order against the mayor. Day 2"
"2017-10-04","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Manila Times","National","0","Supporters of dismissed City Mayor Lucilo Bayron barricaded the Puerto Princesa city, Palawan hall gate on October 3, to prevent the Department of Interior and Local Government (DILG)-Region 4B Director Florida Dijan from serving the dismissal order against the mayor. Day 3"
"2017-10-04","Battles","Armed clash","Maute Group","ASG: Abu Sayyaf","Military Forces of the Philippines (2016-)","","Maute Group","ASG: Abu Sayyaf","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Daily Inquirer","National","4","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on October 4 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. On Wednesday, the military rescued 17 hostages. According to government sources, as of Oct 4 the ongoing military operations left at least 961 people dead - 759 militants, 155 government security forces and 47 civilians. (10 fatalities have been divided among the days from Oct 2 to Oct 4.)"
"2017-10-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Daily Inquirer","National","1","A Binan City government official and his driver were wounded while his bodyguard was killed in an ambush by unidentified armed men near the city hall on October 4 noon. The motive for the ambush is unclear."
"2017-10-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Philippine Daily Inquirer; Ronda Balita; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified gunmen at Pasig, Metro Manila on 04 Oct 2017."
"2017-10-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Talibon","Talibon","10.1492","124.325","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect and high-value target was killed during a police raid at Talibon, Bohol on 04 Oct 2017."
"2017-10-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Cagayan Valley","Cagayan","Amulung","Amulung","17.8357","121.7237","2","Philippine Star","National","1","A former vice mayor was shot dead in an ambush by unidentified armed men in Barangay Carig, Amulung, Cagayan on October 4 morning. The motive for the killing is unclear."
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","Apalit","Sampaloc","14.9676","120.744","1","Philippine Star","National","1","A drug suspect was shot dead shot dead in a vigilante-style attack by unidentified armed men in Barangay Sampaloc, Apalit, Pampanga on October 5."
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","Bacolor","Maliwalu","15.0712","120.6059","1","Philippine Star","National","1","The body of a drug suspect who was killed in a vigilante-style attack by unidentified armed men was found along the mega dike in Barangay Maliwalu, Bacolor on October 5. A piece of cardboard identifying the victim as a drug pusher, rapist and robber was recovered near his body."
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Tagoloan","Tagoloan","8.5395","124.7541","2","Sunstar (Philippines); Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified gunmen at Tagoloan, Misamis Oriental on 05 Oct 2017."
"2017-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Hagonoy","Hagonoy","14.8","120.7167","2","Philippine Star","National","1","A drug suspect was shot and killed in a raid (assumed police) in Hagonoy town area in Bulacan on Oct 5."
"2017-10-05","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Business Mirror (Philippines)","National","0","Climate justice activists held a rally at the Bank of the Philippine Islands (BPI) office in Ayala Triangle, Makati on October 5, protesting against the bank's financing of a new coal-fired power plant in Atimonan, Quezon and other coal projects. The protest action is part of Piglas Pilipinas, a nationwide campaign for the Philippines to break free from fossil fuels."
"2017-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Philippine Star","National","1","A drug suspect was shot and killed in a raid (assumed police) in Malolos City area in Bulacan on Oct 5."
"2017-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Norzagaray","Norzagaray","14.9109","121.0493","2","Philippine Star; Foundation for Media Alternatives","Local partner-National","2","2 drug suspects were shot and killed in a raid (assumed police) in Norzagaray town area in Bulacan on Oct 5."
"2017-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Bocaue","14.7983","120.9261","2","Philippine Star","National","1","A drug suspect was shot and killed in a raid (assumed police) in Bocaue town area in Bulacan on Oct 5."
"2017-10-05","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Manila Times","National","0","Supporters of dismissed City Mayor Lucilo Bayron barricaded the Puerto Princesa city, Palawan hall gate on October 4, to prevent the Department of Interior and Local Government (DILG)-Region 4B Director Florida Dijan from serving the dismissal order against the mayor. Day 4"
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","San Mateo","Malanday","14.7069","121.1306","1","Philippine Star","National","1","A drug suspect and police officer of the Quezon City police was shot dead shot dead in an vigilante-style attack by unidentified armed men in Barangay Malanday, San Mateo, Rizal on October 5. Victim assumed to be off-duty and unarmed at time of attack."
"2017-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Masbate","Placer","Pasiagon","11.885","123.8861","1","Philippine Star","National","1","A drug suspect was shot and killed by undercover agents (assumed police) in Barangay Pasiagon, Placer town in Masbate on Oct 5."
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Marikina","Marikina","14.6481","121.1133","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","2","Two drug suspects were shot dead shot dead in a vigilante-style attack by unidentified armed men inside their house in Barangay Fortune in Marikina on October 5."
"2017-10-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect and village chairman was shot dead shot dead in an vigilante-style attack by unidentified armed men in front of the barangay hall in Barangay Pula, Cabanatuan on October 5 or October 6."
"2017-10-05","Battles","Armed clash","Maute Group","ASG: Abu Sayyaf","Military Forces of the Philippines (2016-)","","Maute Group","ASG: Abu Sayyaf","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Star","National","4","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on October 5 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. According to government sources, as of Oct 8 the ongoing military operations left at least 979 people dead - 774 militants, 158 government security forces and 47 civilians. (18 fatalities have been divided among the days from Oct 5 to Oct 8.)"
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Calumpit","Balungao","14.9113","120.762","1","Philippine Star","National","1","A drug suspect was shot and killed by operatives (assumed police) in Barangay Balungao, Calumpit town in Bulacan on Oct 5 or 6."
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Hagonoy","Iba-Ibayo","14.8741","120.7656","1","Philippine Star","National","1","A drug suspect was shot and killed by operatives (assumed police) in Barangay Iba-Ibayo, Hagonoy town in Bulacan on Oct 5 or 6."
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed during a police raid at Manila, Metro Manila on 06 Oct 2017."
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Santa Ines","14.8735","120.8604","1","Philippine Star","National","1","A drug suspect was shot and killed by operatives (assumed police) in Barangay Santa Ines, Plaridel town in Bulacan on Oct 5 or 6."
"2017-10-06","Battles","Armed clash","Maute Group","ASG: Abu Sayyaf","Military Forces of the Philippines (2016-)","","Maute Group","ASG: Abu Sayyaf","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Star","National","4","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on October 6 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. According to government sources, as of Oct 8 the ongoing military operations left at least 979 people dead - 774 militants, 158 government security forces and 47 civilians. (18 fatalities have been divided among the days from Oct 5 to Oct 8.)"
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","BARMM","Sulu","Jolo","Jolo","6.0522","121.0022","2","Foundation for Media Alternatives; Manila Times","Local partner-National","2","Two drug suspects were killed during police raids at Jolo, Sulu on 06 Oct 2017."
"2017-10-06","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Manila Times","National","0","Supporters of dismissed City Mayor Lucilo Bayron barricaded the Puerto Princesa city hall gate on October 5, to prevent the Department of Interior and Local Government (DILG)-Region 4B Director Florida Dijan from serving the dismissal order against the mayor. Day 5"
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Pandi","Mapulang Lupa","14.8833","120.9666","1","Philippine Star","National","1","A drug suspect was shot and killed by operatives (assumed police) in Barangay Mapulang Lupa, Pandi town in Bulacan on Oct 5 or 6."
"2017-10-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Janiuay","Pangilihan","11.026","122.4423","1","Philippine Star","National","0","Six soldiers and a bystander were wounded in an ambush by suspected New People's Army (NPA) which was preceded by a landmine explosion in Barangay Pangilihan, January, Iloilo on Friday (Oct 6)."
"2017-10-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot and killed by operatives (assumed police) in Barangay Mojon, Malolos city in Bulacan on Oct 5 or 6."
"2017-10-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot dead shot dead in a vigilante-style attack by unidentified armed men in front of an apartment at the corner of Kamagong and Baticulin streets in Barangay San Antonio Village, Makati, NCR on October 6."
"2017-10-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Muntinlupa","Muntinlupa","14.4079","121.0411","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot dead shot dead in a vigilante-style attack by unidentified armed men near his house at the IBP Compound along the West Service Road in Barangay Cupang, Muntinlupa on October 6."
"2017-10-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","2","Philippine Star","National","2","A barangay chairman of Villa Ofelia in Cabanatuan City and his companion were shot dead in an ambush by unidentified armed men along Maharlika Highway in Cabanatuan area municipality on Oct 6 or Oct 7. The motive for the killing is unclear."
"2017-10-07","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Piang","Alonganan","7.0378","124.4613","1","Philippine Daily Inquirer","National","0","Combined elements of the 22nd Mechanized Infantry Battalion and 57th Infantry Battalion, clashed with members of the Bangsamoro Islamic Freedom Fighters (BIFF) while conducting pursuit operations in Barangay Alongangen, Datu Piang area, Maguindanao on October 7. No casualties reported."
"2017-10-07","Battles","Armed clash","NPA: New People's Army","","Private Security Forces (Philippines)","","NPA: New People's Ar","nan","Private Security For","nan","Cagayan Valley","Cagayan","Santa Teresita","Dungeg","18.2108","121.9361","1","Philippine Star","National","0","Around 50 New People's Army rebels attacked a quarry site, disarmed the guards and burnt three heavy equipment in Sitio Karayatan, Barangay Dungeg, Sta. Teresita, Cagayan on October 7. No injuries reported. The attack was a punishment to the company for destroying the environment and affecting the livelihood of residents"
"2017-10-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","","NPA: New People's Ar","nan","Civilians (Philippin","nan","Cagayan Valley","Cagayan","Buguey","Tabbac","18.2311","121.7984","1","Philippine Star","National","0","At least 21 heavily-armed 50 New People's Army rebels conducted house-to-house search and forcibly took cellular phones, personal belongings and personal firearms from villagers in Barangay Tabbac, Buguey town assumed on October 7. The rebels reportedly also tied up and threatened to kill a civilian and a militia member who were later released after negotiations initiated by villagers."
"2017-10-07","Battles","Armed clash","Maute Group","ASG: Abu Sayyaf","Military Forces of the Philippines (2016-)","","Maute Group","ASG: Abu Sayyaf","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Star","National","5","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on October 7 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. According to government sources, as of Oct 8 the ongoing military operations left at least 979 people dead - 774 militants, 158 government security forces and 47 civilians. (18 fatalities have been divided among the days from Oct 5 to Oct 8.)"
"2017-10-07","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Manila Times","National","0","Supporters of dismissed City Mayor Lucilo Bayron barricaded the Puerto Princesa city hall gate on October 6, to prevent the Department of Interior and Local Government (DILG)-Region 4B Director Florida Dijan from serving the dismissal order against the mayor. Day 6"
"2017-10-07","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","","NPA: New People's Ar","nan","Police Forces of the","nan","Cagayan Valley","Cagayan","Buguey","Villa Cielo","18.1984","121.8393","1","Philippine Star","National","0","Around 50 New People's Army rebels disarmed village officials and watchmen in Barangay Villa Cielo, Buguey town on October 7. The rebels reportedly took four shotguns."
