"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Western Visayas","Aklan","Kalibo","Kalibo","11.7061","122.3644","2","Philippine Daily Inquirer","National","0","On International Human Rights Day, 10 Dec 2017, around 1,000 people attended a protest as they march from the provincial capitol to Crossing-Banga in Kalibo, Aklan."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","Bagong Alyansang Makabayan (Bayan); KARAPATAN: Alliance for the Advancement of People's Rights","","","Protesters (Philippi","Bagong Alyansang Mak","nan","nan","Central Visayas","Negros Oriental","Dumaguete","Dumaguete","9.3064","123.3066","1","Philippine Daily Inquirer","National","0","On International Human Rights Day, 10 Dec 2017, around 2,500 individuals attended a protest led by Movement Against Tyranny and Bagong Alyansang Makabayan (Bayan) in Dumaguete City, Negros Oriental to demand justice for slain Mantapi Ebwan Farmers Association (MEFA) member Elioterio Moises and to protest human rights violations under the administration of President Rodrigo Duterte."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","Bagong Alyansang Makabayan (Bayan)","","","Protesters (Philippi","Bagong Alyansang Mak","nan","nan","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Philippine Daily Inquirer","National","0","On International Human Rights Day, 10 Dec 2017, around 1,000 people attended a protest led by Bagong Alyansang Makabayan (Bayan) in Bacolod Public Plaza, Bacolod City, Negros Occidental to protest the dictatorship under the administration of President Rodrigo Duterte"
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Daily Inquirer; Bulatlat","National","0","On International Human Rights Day, 10 Dec 2017, slain activist Elisa 'Nene' Badayos was buried and a funeral march was held in Cebu City, Cebu to demand justice and to protest human rights violations against human rights activists and workers under the administration of President Rodrigo Duterte."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","Bagong Alyansang Makabayan (Bayan)","","","Protesters (Philippi","Bagong Alyansang Mak","nan","nan","Western Visayas","Capiz","Roxas City","Roxas City","11.5852","122.7511","1","Philippine Daily Inquirer","National","0","On International Human Rights Day, 10 Dec 2017, around 1,000 individuals attended a protest led by Bagong Alyansang Makabayan (Bayan) in Roxas City Plaza Bandstand in Roxas City, Capiz."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","Bagong Alyansang Makabayan (Bayan)","","","Protesters (Philippi","Bagong Alyansang Mak","nan","nan","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Bulatlat","National","0","On International Human Rights Day, 10 Dec 2017, hundreds attended a protest led by Bagong Alyansang Makabayan (Bayan) in Magsaysay Park, Cagayan de Oro City, Misamis Oriental, to protest human rights violations and the rising dictatorship under the administration of President Rodrigo Duterte."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","On International Human Rights Day, 10 Dec 2017, around 8,000 protesters gather from Bonifacio Shrine to Mendiola, Manila, Metro Manila to express their concern about the rising human rights violations, poverty, militarization, impunity and dictatorship in the Philippines under the administration of President Rodrigo Duterte"
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","KARAPATAN: Alliance for the Advancement of People's Rights; Bagong Alyansang Makabayan (Bayan); Farmers (Philippines)","","","Protesters (Philippi","KARAPATAN: Alliance ","nan","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Davao Today; Bulatlat","Subnational-National","0","On International Human Rights Day, 10 Dec 2017, groups comprising farmers, families, and victims of political killings and military encampment in Lumad schools and communities, including Bagong Alyansang Makabayan and Karapatan, staged a protest in front of Eastern Mindanao Command, Panacan, Davao City, Davao del Sur."
"2017-12-10","Protests","Peaceful protest","Protesters (Philippines)","KARAPATAN: Alliance for the Advancement of People's Rights","","","Protesters (Philippi","KARAPATAN: Alliance ","nan","nan","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","2","Baretang Bikolnon; Bulatlat","Subnational-National","0","On International Human Rights Day, 10 Dec 2017, around 15,387 protesters led by Karapatan-Bicol gather in Albay to express their concern about the rising human rights violations, poverty, militarization, impunity and dictatorship in the Philippines under the administration of President Rodrigo Duterte."
"2017-12-11","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines); Teachers (Philippines); Farmers (Philippines); Lumad Ethnic Group (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Soccsksargen","South Cotabato","Koronadal","Koronadal","6.502999999999999","124.8469","1","Bulatlat; Philippine News Agency","National","0","On International Human Rights Day, groups comprising lumads, farmers, teachers, students and other concerned residents pitched camp on 10 Dec 2017 and staged a protest on 11 Dec 2017 in South Cotabato Provincial Capitol, Poblacion, Koronadal City, South Cotabato to denounce human rights violations against the lumads and rising militarization in the area"
"2017-12-11","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine News Agency","National","0","On 11 Dec 2017, 3,000 locals attended a mass rally against extremism which started at the Cotabato City State Polytechnic College and towards the Cotabato City plaza in Cotabato City, Cotabato."
"2017-12-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Sorsogon","Magallanes","Salvacion","12.7853","123.8618","1","Philippine Star; Manila Bulletin","National","1","On 12 Dec 2017, in Brgy. Salvacion, Magallanes, Sorsogon, a battle occurred between 30 New People's Army (NPA) led by Edwin Dematera alyas 'Dupax' and the Army's 31st Infantry Battalion. One NPA was killed."
"2017-12-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Sorsogon","Bulan","Calomagon","12.7078","123.8819","1","Manila Bulletin; DWDD (Philippines)","National","0","On 12 Dec 2017, in Brgy. Calomagon, Bulan, Sorsogon, a battle occurred between 2 New People's Army (NPA) members and the Army's 31st Infantry Battalion. No casualties reported."
"2017-12-12","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Soccsksargen","Sultan Kudarat","Isulan","Dansuli","6.6408","124.5826","1","Manila Times","National","1","A drug and bombing suspect was killed at a police checkpoint in Brgy. Dansuli, Isulan, Sultan Kudarat on 12 Dec 2017, before 7am. The police said he tried to throw a hand grenade which prompted the policemen to shoot at him. The checkpoint is intended for a report received by the police that a bomb would be transported from Maguindanao."
"2017-12-12","Strategic developments","Agreement","Military Forces of the Philippines (2016-)","","UGMO: Underground Mass Organization","CPP-NPA-NDF: Communist Party of the Philippines-New People's Army-National Democratic Front","Military Forces of t","nan","UGMO: Underground Ma","CPP-NPA-NDF: Communi","Davao Region","Davao de Oro","Pantukan","Pantukan","7.2517","126.1578","2","Philippine News Agency","National","0","Agreement: On 12 Dec 2017, 200 men and 90 women from the Underground Mass Organizations (UGMOs) of the Communist Party of the Philippines-New People's Army (CPP-NPA) surrendered themselves and their weapons to the 701st Infantry Battalion through its community support program in Pantukan area, Davao de Oro ."
"2017-12-12","Strategic developments","Disrupted weapons use","Police Forces of the Philippines (2016-)","","","","Police Forces of the","nan","nan","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine News Agency","National","0","Defusal: On 12 Dec 2017, a PRB-423 grenade was found and deactivated by police bomb experts inside the Department of Public Works and Highways-Cotabato District Office in Ramon Rabago Sr. St., Motorpool Access Road, Cotabato City, Cotabato."
"2017-12-12","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","JI: Jemaah Islamiyah","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","JI: Jemaah Islamiyah","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Shariff Aguak","6.8647","124.4417","2","Philippine News Agency","National","0","Defusal: On 12 Dec 2017, 5:50PM, an IED was found by the roadside along Shariff Aguak area, Maguindanao. It was later on disarmed by military bomb disposal unit. The Army's 6th Infantry Division civil military operations office reported that the grenade bore the signature style of Jemaah Islamiyah and Bangsamoro Islamic Freedom Fighters."
