"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-04-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Mindanao Times","Subnational","1","Four unidentified assailants shot and killed public utility driver at Saavedra Street of Davao City (Davao Region), Davao del Sur on April 3. The driver was the only fatality."
"2018-04-03","Protests","Protest with intervention","Protesters (Philippines)","KMU: Kilusang Mayo Uno; Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","KMU: Kilusang Mayo U","Police Forces of the","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Sunstar (Philippines)","National","0","Protestors led by the head of Coca Cola union, along with members of Kilusang Mayo Uno, were dispersed by the police in Davao (Davao Region, Davao del Sur) on 3 April. They were demonstrating in front of Coca Cola plant."
"2018-04-03","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Daily Inquirer","National","0","Around 50 protesters from various parts of the country traveled to Baguio (Cordillera Administrative Region, Benguet) on 3 April to urge the Supreme Court to dismiss a government-backed petition that would remove the chief justice from office."
"2018-04-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Surigao del Sur","San Miguel","San Roque","8.8754","126.0088","1","Mindanao Times","Subnational","0","Soldiers of the 36th Infantry Battalion encountered NPA rebels at Barangay San Roque, San Miguel (Caraga, Surigao del Sur) on April 3. No casualties reported."
"2018-04-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Western Visayas","Iloilo","Calinog","Calinog","11.1333","122.5","2","Philippine News Agency","National","1","2 unidentified armed gunmen shot village chief in Calinog town (Western Visayas, Iloilo) on April 3. No motive has been established."
"2018-04-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Former NPA: New People's Army","NPA: New People's Ar","nan","Military Forces of t","Former NPA: New Peop","Davao Region","Davao de Oro","Montevista","Montevista","7.6933","125.9888","2","Manila Times","National","2","The New People's Army ambushed two NPA surrenderees and their military convoy in Montevista (Davao Region, Davao de Oro) in the week of April 4. They had surrendered days before and supposedly had sensitive information about the NPA. Both surrenderees were killed."
"2018-04-04","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Soccsksargen","Cotabato","Magpet","Magpet","7.1001","125.1154","2","Philippine News Agency","National","1","New People's Army members ambushed an Indigenous People representative to the town council, and his two colleagues in Magpet (Soccskargen, Cotabato) on 4 April. He was a staunch critic of the NPA. The victim died, while his two colleagues were injured."
"2018-04-04","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Sunstar (Philippines); GMA News","National","1","A police chief was shot dead by unidentified gunmen in Isabela City (Autonomous Region in Muslim Mindanao, Basilan) on 4 April. No motive had been established."
"2018-04-04","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","","NPA: New People's Army","","Military Forces of t","nan","NPA: New People's Ar","nan","Davao Region","Davao de Oro","Maragusan","Tandik","7.4156","126.1119","1","Mindanao Times","Subnational","0","Weapons Seizure: Soldiers recovered explosives, equipment, and documents from the NPA in Barnagay Tandik, Maragusan, Davao de Oro on 4 April."
"2018-04-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","San Juan","San Juan","16.6667","120.3667","2","Manila Times","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed on a bus somewhere in San Juan (Ilocos Region, La Union) on April 4. Aside from being a suspected drug pusher, police are exploring the possibility that this act was a form of revenge. The victim was a suspect for the murder of an elderly lady."
"2018-04-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Christian Group (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Christian Group (Phi","Ilocos Region","Pangasinan","Urdaneta","Urdaneta","15.9761","120.5711","1","Philippine Daily Inquirer","National","1","A pastor, and his wife were shot by two motorcycle-riding assailants in Urdaneta (Ilocos Region, Pangasinan) on April 4. The pastor died, while his wife was injured."
"2018-04-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Sarangani","Alabel","Tokawal","6.1622","125.2602","1","Philippine News Agency","National","0","The Army's 73rd Infantry Battalion engaged 15 NPA rebels under the Front 71 at the boundary of Barangays Tokawal and Alegria, Alabel, Sarangani on April 4. At least 72 families fled because of this attack. The NPA fled, leaving behind equipment used to create bombs. One soldier was injured."
"2018-04-04","Explosions/Remote violence","Remote explosive/landmine/IED","NPA: New People's Army","","","","NPA: New People's Ar","nan","nan","nan","Davao Region","Davao del Norte","Talaingod","Palma Gil","7.6422","125.6291","1","Philippine Daily Inquirer","National","0","The NPA blew up equipment and vehicles owned by a construction company at Barangay Palma Gil, Talaingod, Davao del Norte on 4 April. There were no casualties."
"2018-04-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","Angeles","Angeles","15.15","120.5833","1","Manila Times","National","1","A drug suspect was killed during a police raid at Angeles City, Pampanga province on 4 April."
"2018-04-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","General Santos","General Santos","6.1127","125.1716","1","Philippine News Agency","National","2","Two drug suspects was shot dead shot dead in a vigilante-style attack by unidentified armed men in General Santos (Soccskargen, South Cotabato) on April 5."
"2018-04-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Calabarzon","Batangas","Laurel","Laurel","14.0543","120.9085","2","Philippine Star","National","4","Two drug suspects were killed during a shootout with the police at Laurel town, Batangas province on April 5. Two police officers died during the shootout."
"2018-04-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Quezon","Mulanay","Mulanay","13.5333","122.4333","2","Philippine Daily Inquirer","National","1","A village captain was killed by unidentified armed men in Barangay Cambuga, Mulanay City, Quezon on 5 April."
"2018-04-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","BARMM","Maguindanao","Talitay","Talitay","7.0365","124.3695","2","Philippine Star","National","1","A drug pusher was killed during a police raid at Talitay town, Maguindanao province on April 5. His wife was arrested."
"2018-04-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Soccsksargen","South Cotabato","Norala","Norala","6.55","124.6667","2","Philippine Star","National","2","Two suspected drug dealers were killed during an encounter with police at Norala tow, South Cotabato province on 5 April. Two police officers were wounded during the shootout."
"2018-04-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Sunstar (Philippines)","National","1","A drug suspect was killed during an encounter with the police at Zamboanga City, Zamboanga del Sur province on April 5. His companion escaped."
"2018-04-06","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","NPA: New People's Ar","nan","Civilians (Philippin","Former Military Forc","Bicol Region","Masbate","Cawayan","Cawayan","11.9275","123.7698","2","Philippine Star","National","1","Members of the NPA killed a former member of the Civilian Armed Forces Geographical Unit at his house in Cawayan (Bicol Region, Masbate) on 6 April."
"2018-04-06","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","","","","Military Forces of t","nan","nan","nan","BARMM","Maguindanao","Shariff Aguak","Shariff Aguak","6.8647","124.4417","2","Philippine Star","National","0","Defusal: The military defused an IED left by an unidentified armed group in Shariff Aguak (Autnomous Region in Muslim Mindanao, Maguindanao) on 6 April. The two suspects who planted the bomb were later arrested, their affiliation is still unclear."
"2018-04-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Northern Samar","Catubig","San Vicente","12.3517","125.1277","1","Philippine Star","National","0","Patrolling soldiers of the 43rd Infantry Battalion encountered NPA rebels at Barangay San Vicente in Catubig town, Northern Samar on April 6. Two NPA were arrested. Firearms, ammunition, and flash drives were recovered. There were no casualties."
"2018-04-06","Strategic developments","Disrupted weapons use","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Shariff Aguak","6.8647","124.4417","2","Philippine Star","National","0","Defusal: The military arrested two men that had planted a bomb in Shariff Aguak (Autnomous Region in Muslim Mindanao, Maguindanao) on 6 April. The two men attempted to escape after the military defused their bomb. They have been identified, but their group affiliation had yet to be ascertained."
"2018-04-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Sarangani","Malapatan","Kinam","6.0213","125.4116","1","Mindanao Times","Subnational","0","Soldiers had an encounter with around 10 New People's Army (NPA) guerrillas at Barangay Kinam, Malapatan, Sarangani on April 7. 1 NPA surrendered. The military recovered a cache of equipment and bombs."
"2018-04-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Daraga","Daraga","13.1483","123.7124","2","Philippine Star","National","2","Drug surrenderees were killed in a vigilante-style attack by unidentified armed men in Daraga, Albaya, Bicol Region on 8 April."
"2018-04-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Sominot","Barubuhan","8.0483","123.3621","1","Philippine Star","National","1","Prospective local candidates were attacked by unidentified gunmen along the road in Barangay Barubuhan, Suminot, Zamboanga del Sur on April 8. A municipal employee was killed, while 1 other companion was injured. Labad planned to run for village captain."
"2018-04-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","Military Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Military Forces of t","Western Visayas","Negros Occidental","Cauayan","Camalanda-an","9.8569","122.4969","1","Philippine Star","National","0","Suspected New People's Army (NPA) guerrillas attempted to kill CAFGU member Wilson Geresola at Barangay Camalanda-an, Cauayan, Negros Occidental on 8 April. Gerensola was accompanied by a soldier. There were no casualties."
"2018-04-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Tagbilaran","Tagbilaran","9.6555","123.8521","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Tagbilaran City, Bohol on April 8. Two other suspected drug pushers were arrested."
"2018-04-09","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Navotas","Navotas","14.6705","120.9407","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men in Navotas, Metro Manila, National Capital Region on 9 April."
"2018-04-09","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Candelaria","Candelaria","13.9311","121.4233","2","Philippine Daily Inquirer; DZRH News","National","0","A high-value target drug suspect was abducted by unidentified armed men in Candelaria town, Quezon on 9 Apr 2018 as reported in the Philippine Daily Inquirer Kill List. The latter was involved in a shootout with police during a rescue operation in San Pablo City, Laguna on 10 Apr 2018, killing all 5 of them and 1 police as reported in the Philippine Daily Inquirer Kill List. 5 were also wounded, including the high-value target drug suspect as reported in the Philippine Daily Inquirer Kill List."
"2018-04-09","Strategic developments","Agreement","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Magpet","Magpet","7.1001","125.1154","2","Thai News Service","Regional","0","Agreement: 34 guerrillas of the New People's Army surrendered to the Army's 19th Infantry Division in Magpet area, Cotabato on April 9. They turned over a number of firearms and explosives."
"2018-04-09","Explosions/Remote violence","Air/drone strike","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Shariff Saydona Mustapha","6.9667","124.5","2","Philippine Star","National","0","The military conducted air strikes on BIFF positions around Shariff Saydona Mustapha town area, Maguindanao on 9 April. No casualties or fatalities were noted."
"2018-04-09","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Armed Drug Suspects (Philippines)","","Armed Drug Suspects ","nan","Armed Drug Suspects ","nan","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Sunstar (Philippines)","National","1","Two armed drug gang had a shooutout in Mandaue City, Cebu, Central Visayas on April 9. One of the gangs supposedly had drug paraphernalia. One minor was killed and another 1 was injured."
"2018-04-09","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-); Former Military Forces of the Philippines (2016-); Teachers (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Former Police Forces","Western Visayas","Negros Occidental","Isabela","Bulad","10.2552","122.9951","1","Sunstar (Philippines); Freeman (Philippines)","National","3","On 9 Apr 2018, in Barangay Bulad, Isabela, Negros Occidental, three persons, including a former Army soldier and a former policeman, were killed by suspected NPA members. A 10-year old and a teacher were also wounded in the attack. Witnesses to the incident allege that two town officials are also responsible for the killings."
"2018-04-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Camarines Sur","Lagonoy","Gubat","13.7516","123.477","1","Philippine Daily Inquirer","National","1","Soldiers had an encounter with a group of New People's Army (NPA) guerrillas in Barangay Gubat, Lagonoy, Camarines Sur on April 9. One NPA guerrilla was killed."
"2018-04-09","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","NCR","Metro Manila","Valenzuela","Valenzuela","14.7166","120.9666","1","Manila Times","National","1","A drug suspect was killed during a shoot-out with police in Valenzuela City, Metro Manila on April 9. One police officer was wounded during the shootout."
"2018-04-09","Battles","Armed clash","NPA: New People's Army","Armed Drug Suspects (Philippines)","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","Armed Drug Suspects ","Military Forces of t","nan","Western Visayas","Negros Occidental","Cauayan","Camalanda-an","9.8569","122.4969","1","Philippine Star","National","1","Army soldiers killed a suspected New People's Army (NPA) guerrilla at Barangay Camalanda-an, Cauyan, Negros Occidental on April 9. Military suspected that the rebel and his companions were behind the assassination attempt on CAFGU member Wilson Gerenola. The fatality is also a drug surrenderer."
"2018-04-10","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Daily Inquirer","National","6","Police forces had an encounter with a group of kidnappers along the highway in San Pablo City, Laguna on 10 April. The kidnapping was supposedly related to drugs. 1 cop and 5 gang members died. 3 cops were injured."
"2018-04-10","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Daily Inquirer","National","0","Members of the Coalition for Justice staged a protest at the Supreme Court in Baguio, Benguet on 10 April, against 5 Supreme Court justices that they considered biased against Chief Justice Sereno."
"2018-04-10","Protests","Peaceful protest","Protesters (Philippines)","Bayan Muna","","","Protesters (Philippi","Bayan Muna","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Daily Inquirer","National","0","Bayan Muna and other affiliated groups staged a protest in front of the city hall of Cebu City, Central Visayas on 10 April, against President Duterte's demand that Chief Justice Sereno is removed from office."
"2018-04-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","Government of the Philippines (2016-)","BIFF: Bangsamoro Isl","nan","Military Forces of t","Government of the Ph","BARMM","Maguindanao","Shariff Saydona Mustapha","Shariff Saydona Mustapha","6.9667","124.5","2","Philippine Star","National","6","Soldiers of the 6th Infantry division captured a BIFF encampment in Shariff Saydona Mustapha area, Maguindanao on April 10. Around 6 rebels members were killed. Firearms and bombs were recovered from the campsite."
"2018-04-10","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","DZRH News; Philippine Daily Inquirer","National","6","A high-value target drug suspect who was abducted by unidentified armed men in Candelaria town, Quezon on 9 Apr 2018, was involved in a shootout with police during a rescue operation in San Pablo City, Laguna on 10 Apr 2018, killing all 5 of them and 1 police as reported in the Philippine Daily Inquirer Kill List. 5 were also wounded, including the high-value target drug suspect as reported in the Philippine Daily Inquirer Kill List."
"2018-04-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Magpet","Tagbac","7.1043","125.1247","1","Manila Times","National","0","New People's Army (NPA) guerrillas ambushed a military truck transporting soldiers in Barangay Tagbac, Magpet, Cotabato on April 10. The military had detonated a roadside bomb. There were no casualties."
"2018-04-10","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Labu-Labu","6.8663","124.4715","1","Thai News Service","Regional","0","Unidentified armed men attacked soldiers of the 57th Infantry Battallion in Barangay Labo-Labo, Shariff Aguak on 10 April. There were no casualties."
"2018-04-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Star","National","6","Soldiers of the 6th Infantry division captured a BIFF encampment in Datu Salibo area, Maguindanao on April 10. Around 6 rebels members were killed. Firearms and bombs were recovered from the campsite."
"2018-04-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Camarines Sur","Bato","Payak","13.272","123.2619","1","Manila Times","National","3","Troops from the 9th Infantry Division under the 83rd Infantry Battalion had an encounter with a group of New People's Army (NPA) guerrillas in Barangay Payak, Bato, Camarines Sur on April 10. The military were responding to reports that the NPA were 'extorting' residents of Payak. 3 members of the NPA were killed, while 5 others were captured."
"2018-04-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Camarines Sur","Lagonoy","Lagonoy","13.7342","123.5207","2","Philippine News Agency","National","0","Troops of the 93rd Division Reconnaissance Company under the 9th Infantry Division had an encounter with a group of New People's Army (NPA) guerrillas in Barangay Pinamihagan, Lagonoy, Camarines Sur on April 11. The military recovered a landmine, firearms, and equipment from the battle site. No soldiers were injured, although a number of NPA guerrillas were supposedly injured."
"2018-04-11","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","","","Unidentified Armed G","nan","nan","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Thai News Service","Regional","0","Unidentified armed group set off an explosive that caused little damage at a housing project in Isabela City, Basilan on 11 April. No one was hurt."
"2018-04-11","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Talayan","Talayan","6.9805","124.3819","2","Thai News Service","Regional","1","BIFF set off a roadside bomb that exploded near a convoy of soldiers in Talayan area, Maguindanao on 11 April. There was 1 injury."
"2018-04-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Agusan del Sur","Veruela","Del Monte","8.0333","125.9506","1","Mindanao Times","Subnational","0","Soldiers of the 26th Infantry Battalion had an encounter with New People's Army (NPA) guerrillas at Barangay Del Monte, Veruela, Agusan del Sur on April 11. There were no casualties. The military recovered a huge cache of firearms."
"2018-04-11","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Pagatin","6.9644","124.4902","1","Thai News Service","Regional","0","Suspected BIFF had an encounter with soldiers of the 57th Infantry Battallion in Barangay Pagatin, Shariff Saydona Mustapha on 11 April. There were no casualties."
"2018-04-12","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Calabarzon","Batangas","Batangas City","Batangas City","13.7567","121.0584","1","Philippine Daily Inquirer","National","0","Unidentified gunmen attacked an intelligence officer and civilians in front of the Batangas City (Calabarzon) police station on April 12. Police suspect that the ambush was related to the intelligence officer's work on the drug trade. The intelligence officer and two civilians were injured."
"2018-04-13","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Manila Bulletin","National","0","Alleged members of the NPA assaulted a police headquarters located in Barangay San Mateo, Butuan City, Agusan del Norte province on 13 April, 2018. The assailants reportedly suffered casualties."
