"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-02-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Rappler; Philippine Daily Inquirer; ABS CBN; Abante; Sunstar (Philippines); GMA News","National","3","Three drug suspects were killed during a police raid in Barangay San Manuel, San Jose del Monte, Bulacan on 3 February 2020. Police said the three suspects were on the police and PDEA watchlist. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-03","Violence against civilians","Abduction/forced disappearance","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Calabarzon","Quezon","Mauban","Cagsiay III","14.3531","121.6617","2","Bulatlat","National","0","Around 3 February 2020, two farmers were suspected to have been abducted by elements of the military, the last time the farmers were seen in Barangay Cagsiay 3, Mauban, Quezon. The two farmers were also organizers of Coco Levy Funds Ibalik sa Amin (CLAIM) Quezon, according to human rights group Karapatan. The exact time and date of the suspected abduction are not known."
"2020-02-03","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines); Teachers (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Manila Bulletin","National","0","On 3 February 2020, students, teachers and other members of the University of the Philippines community staged a demonstration for academic freedom at the university campus in Diliman, Quezon City, in order to oppose alleged government attempts to interfere in the selection process for the position of university chancellor. The perceived independent candidate later won over the perceived government-sponsored candidate during the university board's vote on the same day. [size=no report]"
"2020-02-03","Violence against civilians","Abduction/forced disappearance","ASG: Abu Sayyaf","","Civilians (Philippines)","Health Workers (Philippines)","ASG: Abu Sayyaf","nan","Civilians (Philippin","Health Workers (Phil","BARMM","Sulu","Jolo","Walled City","6.0543","121.0016","1","Abante; ABS CBN; Tempo (Philippines); Philippine Star; Sunstar (Philippines)","National","0","On 3 February 2020, suspected Abu Sayyaf militants abducted a doctor from his home in Barangay Walled City, Jolo, Sulu. The military said the Abu Sayyaf might have been looking for a doctor to tend to wounded rebels. The doctor was freed in a military operation in Barangay Bangalan, Indanan, Sulu on 23 March 2020."
"2020-02-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Nabua","Topas Proper","13.4065","123.3101","1","Philippine Daily Inquirer; Abante; GMA News","National","1","A drug suspect who was also a police officer was killed during a police raid in Barangay Topas Proper, Nabua, Camarines Sur on 3 February 2020. The drug suspect was reportedly considered a high-value target by the police, and was assigned to the Regional Personnel Holding and Accounting Section of the Bicol Police."
"2020-02-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Banga I","14.8827","120.867","1","Rappler; Manila Bulletin","National","1","A drug suspect was killed during a police raid in Banga I, Plaridel, Bulacan on 4 February 2020. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Manila Bulletin; Rappler","National","2","Two drug suspects were killed during a police raid in San Jose del Monte, Bulacan on 4 February 2020. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-04","Protests","Peaceful protest","Protesters (Philippines)","Refugees/IDPs (Philippines)","","","Protesters (Philippi","Refugees/IDPs (Phili","nan","nan","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Sunstar (Philippines)","National","0","On 4 February 2020, survivors of a fire that razed Barangay Tipolo, Mandaue City in June 2019 staged a demonstration in front of the city hall in Mandaue, Cebu, to decry the demolition of their temporary shelters at the Cebu International Convention Center, which had been sheltering 313 displaced families. The demonstrators said the financial assistance offered by the government was not enough. [size=no report]"
"2020-02-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Norzagaray","Norzagaray","14.9109","121.0493","1","Rappler; Manila Bulletin","National","1","A drug suspect was killed during a police raid in Norzagaray, Bulacan on 4 February 2020. Police said the suspect was on the Norzagaray police drug watchlist. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Star; Tempo (Philippines); Manila Bulletin","National","1","A drug suspect and ex-detainee was shot dead in a vigilante-style attack by unidentified assailants in Barangay Commonwealth, Quezon City on 4 February 2020. Police said the victim was still on the police drug watchlist."
"2020-02-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459000000000001","120.929","1","ABS CBN; Philippine Daily Inquirer","National","2","A drug suspect and his companion were killed during a police raid in Barangay Sineguelasan, Bacoor, Cavite on 4 February 2020. Police said the drug suspect was a known member of a drug gang."
"2020-02-05","Protests","Protest with intervention","Protesters (Philippines)","BMP: Bukluran ng Manggagawang Pilipino; Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","BMP: Bukluran ng Man","Police Forces of the","nan","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Manila Bulletin; Rappler","National","0","On 5 February 2020, police dispersed a picket that had been mounted and maintained for a month by the workers' union of paper company Cosmic Enterprises at the company's premises in Barangay Bagbaguin, Caloocan City. The union members, who were on strike, were demanding regular employment status and better working conditions. During the dispersal, police also arrested 10 individuals, who were either union members or their labor organizers from the Bukluran ng Manggagawang Pilipino (BMP); they were detained for over 24 hours. [size=no report]"
"2020-02-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN; Abante","National","1","A drug suspect was killed during a police raid in a hotel in Barangay Bungad, Quezon City on 5 February 2020. Police said the suspect was on the Quezon City Police Station 7 drug watchlist."
"2020-02-05","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Calabarzon","Cavite","General Trias","General Trias","14.3333","120.9","1","Philippine Daily Inquirer; Manila Bulletin","National","1","A drug suspect was killed during a shootout with the police in Barangay Manggahan, General Trias, Cavite on 5 February 2020. One police officer was wounded during the shootout"
"2020-02-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Abante; Philippine Star","National","1","On 5 February 2020, a police officer who was part of the police's drug enforcement group in Laguna province was shot dead by unidentified assailants in Barangay Santo Tomas, Binan, Laguna. The police officer was shopping for construction materials at a hardware store and is assumed off-duty."
"2020-02-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Abante; GMA News; Philippine Daily Inquirer; Cebu Daily News; Sunstar (Philippines); Manila Bulletin","National","1","On 5 February 2020, a suspected NPA rebel - who allegedly served as the finance officer and intelligence head of the NPA's Southern Mindanao Regional Committee - was shot dead by a joint police and military team in Barangay San Ignacio Poblacion, Butuan, Agusan del Norte (some reports say Barangay Bancasi). The joint police and military team was supposed to serve warrants of arrest on the rebel, but he reportedly resisted arrest. Authorities said they retrieved weapons and other items from the rebel."
"2020-02-05","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Manila Bulletin","National","0","On 5 February 2020, 33 drug suspects were arrested by the police in simultaneous operations in Bulacan."
"2020-02-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Ildefonso","San Ildefonso","15.0809","120.941","1","Manila Bulletin; Rappler","National","1","A drug suspect was killed during a police raid in San Ildefonso, Bulacan on 5 February 2020. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Rafael","San Rafael","14.9933","120.9667","1","Rappler; Manila Bulletin","National","1","A drug suspect was killed during a police raid in San Rafael, Bulacan on 5 February 2020. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Santa Maria","Santa Maria","14.8208","120.9636","1","Manila Bulletin; Rappler","National","1","A drug suspect was killed during a police raid in Santa Maria, Bulacan on 5 February 2020. The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-05","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","KARAPATAN: Alliance for the Advancement of People's Rights","Police Forces of the","nan","Civilians (Philippin","KARAPATAN: Alliance ","Northern Mindanao","Misamis Occidental","Oroquieta","Oroquieta","8.4859","123.8048","1","GMA News","National","0","On 5 February 2020, a member of human rights group KARAPATAN was arrested by a joint police and military team at her residence in Oroquieta, Misamis Occidental. The military claimed that the KARAPATAN member was part of the NPA and arrested her on charges of murder. The government has previously red-tagged KARAPATAN."
"2020-02-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Philippine Star; Abante; ABS CBN","National","1","On 6 February 2020, a police officer was shot dead by unidentified motorcycle-riding assailants along West Service Road in Barangay 201, Pasay City. The police officer was reported to have just left the station and was off-duty during the incident."
"2020-02-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN; Abante","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Batasan Hills, Quezon City on 6 February 2020. Police said drugs were found on the body of the victim, who was previously detained on drug-related charges."
"2020-02-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","ABS CBN","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified assailants along Arnaiz Avenue in Pasay City on 6 February 2020. The drug suspect's ex-partner said that the suspect had been previously detained on drug charges."
"2020-02-06","Protests","Protest with intervention","Protesters (Philippines)","Anakbayan; LFS: League of Filipino Students; Students (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Anakbayan; LFS: Leag","Police Forces of the","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","ABS CBN; Philippine Daily Inquirer","National","0","On 6 February 2020, demonstrators from Anakbayan and LFS disguised as joggers lobbed paint at the US Embassy building in Manila, which also got on a police officer. The demonstrators decried the existing military agreements between the Philippines and the US, particularly the joint military exercises between the two countries. Police officers blocked the demonstrators and pushed them away, and then arrested one of them. [size=no report]"
"2020-02-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Bukidnon","Maramag","Maramag","7.7633","125.0052","1","Sunstar (Philippines)","National","0","On 6 February 2020, a town councilor of Quezon, Bukidnon and his companion were wounded in an attack by unidentified assailants along Sayre Highway in Maramag, Bukidnon. The motive for the attack was unclear."
"2020-02-06","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Northern Mindanao","Bukidnon","Kitaotao","Kitaotao","7.6397","125.0088","1","Sunstar (Philippines)","National","1","On 6 February 2020, a drug suspect was killed while another was wounded and arrested during a shootout with the police in Kitaotao, Bukidnon. One police officer was wounded during the shootout. Police said the fatality was the 3rd highest on their list of drug personalities in Northern Mindanao."
"2020-02-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Rappler","National","1","Between 3-9 February 2020, a drug suspect was killed during a police raid in Bulacan (coded as Malolos). The 11 drug-related deaths resulting from police operations in Bulacan province from 3 to 9 February 2020 came with the exit of Colonel Emma Libunao as Bulacan Police Chief and the entry of Colonel Lawrence Cajipe for the same post. Cajipe said the mentioned operations were a response to the call of new Philippine National Police chief Archie Gamboa - who assumed office on 20 January - 'to intensify, reinvigorate and to focus on the anti-criminality drive and anti-insurgency efforts of the PNP.'"
"2020-02-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Silang","Balubad","14.194","120.95","1","Manila Bulletin","National","1","A drug suspect was killed during a police raid in Barangay Balubad, Silang, Cavite on 6 February 2020."
"2020-02-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","Caraga","Surigao del Sur","Tago","Unidos","8.9912","126.2111","1","Philippine Star","National","2","On 7 February 2020, two suspected Abu Sayyaf militants were killed while four government soldiers were wounded during a clash in Barangay Unidos, Tago, Surigao del Sur. The soldiers conducted a raid on a suspected Abu Sayyaf hideout in Barangay Unidos following reports that the rebels were planning kidnappings in the province."
"2020-02-07","Protests","Peaceful protest","Protesters (Philippines)","Anakbayan; BAYAN: Bagong Alyansang Makabayan; KARAPATAN: Alliance for the Advancement of People's Rights; Students (Philippines)","","","Protesters (Philippi","Anakbayan; BAYAN: Ba","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Karapatan","Other","0","On 7 February 2020, students and other members of the University of the Philippines Diliman community, as well as members of organizations like Anakbayan, BAYAN and KARAPATAN, staged a demonstration at the University of the Philippines campus in Diliman, Quezon City, in order to condemn the arrest of a journalist and four activists in Tacloban, Leyte earlier in the day. The demonstrators decried the arrests as a continuation of the State's persecution of red-tagged groups. [size=no report]"
"2020-02-07","Protests","Peaceful protest","Protesters (Philippines)","NUSP: National Union of Students in the Philippines; Students (Philippines)","","","Protesters (Philippi","NUSP: National Union","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN","National","0","On 7 February 2020, student activists from the National Union of Students in the Philippines staged a demonstration in front of the Commission on Higher Education (CHED) in Quezon City, in order to demand that the CHED take action to halt the yearly increase of tuition in private colleges and universities. [size=no report]"
"2020-02-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Eastern Visayas","Leyte","Hilongos","Lunang","10.3588","124.8014","1","Abante; ABS CBN","National","1","On 7 February 2020, a police officer was shot dead by unidentified assailants in Barangay Lunang, Hilongos, Leyte. Police officer was on his way home and is assumed off-duty."
"2020-02-07","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Abante; Philippine News Agency","National","0","On 7 February 2020, anti-communist groups staged a demonstration in front of the Dutch Embassy in Makati on the occasion of the Communist Party of the Philippines' founder's birthday. The demonstrators demanded the termination of the CPP founder's asylum status in the Netherlands and his return to the Philippines. The CPP founder has been living in exile in the Netherlands since the early 1990s. [size=no report]"
"2020-02-07","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","BAYAN: Bagong Alyansang Makabayan; KARAPATAN: Alliance for the Advancement of People's Rights; RMP: Rural Missionaries of the Philippines; Christian Group (Philippines); Journalists (Philippines)","Police Forces of the","nan","Civilians (Philippin","BAYAN: Bagong Alyans","Eastern Visayas","Leyte","Tacloban","Tacloban","11.2433","125.0047","1","Bulatlat; Philippine Star; Sunstar (Philippines)","National","0","On 7 February 2020, a journalist as well as members of BAYAN, KARAPATAN and Rural Missionaries of the Philippines were arrested by the police in a raid at a BAYAN office in Tacloban. The arrested were charged with the illegal possession of firearms, though BAYAN and other allied groups condemned the police for supposedly planting the evidence. The high-profile arrests were also condemned by journalist groups and other human rights and activist organizations as a continuation of the State's persecution of red-tagged groups."
"2020-02-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Bulletin; ABS CBN","National","1","A drug suspect was killed during a police raid in Barangay 762, Malate, Manila on 7 February 2020. Police said the suspect had been previously detained."
"2020-02-08","Strategic developments","Change to group/activity","Police Forces of the Philippines (2016-)","","","","Police Forces of the","nan","nan","nan","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","ABS CBN; Philippine Daily Inquirer; Rappler","National","0","On 8 February 2020, controversial police official Jovie Espenido was relieved from his post as Bacolod City Police Deputy Director for Operations, through which he led the anti-drug operations in Bacolod, Negros Occidental. Espenido was appointed to the position in October 2019. It was later revealed that Espenido was included in the Office of the President's new list of 357 police officers suspected of having ties with the illegal drug trade, for which reason he was relieved and subjected to the police's adjudication process."
"2020-02-08","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","MILF: Moro Islamic Liberation Front","BIFF: Bangsamoro Isl","nan","Military Forces of t","MILF: Moro Islamic L","Soccsksargen","Cotabato","Pikit","Manaulanan","7.0397","124.6188","1","Philippine News Agency; Philippine Daily Inquirer; Philippine Star","National","0","On 8 February 2020, three suspected BIFF militants were wounded in a clash with the military in Barangay Manaulanan, Datu Odin Sinsuat, Cotabato. The military reported retrieving IEDs, bomb-making components, weapons and other items from the rebels. The military said it was assisted by the MILF, which recently began decommissioning its weapons as part of the 2014 peace plan. In recent years, they have assisted the military in fighting Islamist groups in the region."
"2020-02-08","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Central Luzon","Tarlac","Capas","Capas","15.3311","120.5898","1","ABS CBN","National","0","On 8 February 2020, residents of Capas, Tarlac staged a silent demonstration in the same town to oppose the government's decision to set up a quarantine area for Filipino repatriates from Wuhan, China - the epicenter of the 2019 Novel Coronavirus outbreak - at the Athletes' Village in New Clark City in Capas. [size=no report]"
