"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-06-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer","National","1","A drug suspect was killed with an ice pick in a vigilante-style attack by unidentified armed men at Quezon City, Metro Manila on June 2016. His body was found on 4 June 2016."
"2016-06-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Philippine Daily Inquirer","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men. His body was found in Brgy. San Jose, Villa Arevalo District, Iloilo City, Iliolo on 4 Jun 2016. He had been recently released from detention for an illegal drugs or firearms case."
"2016-06-05","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Police Forces of the","nan","Bicol Region","Masbate","Baleno","Gangao","12.425999999999998","123.5139","1","Peninsula (Qatar); Philippine Daily Inquirer","National-International","1","On 5 Jun 2016, New People's Army (NPA) members killed a police officer while wounding two other police officers in an NPA ambush followed by a 10-minute firefight which happened in Sitio Tangad, Brgy. Gangao, Baleno, Masbate."
"2016-06-05","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Inabanga","Cawayan","10.0333","124.0667","1","Philippine Daily Inquirer","National","5","Five drug suspects were killed during a police raid at Brgy. Cawayan, Inabanga, Bohol, on 5 Jun 2016. Three others were arrested."
"2016-06-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2010-2016)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Basilan","Sumisip","Tumahubong","6.4778","122.0746","1","Philippine Daily Inquirer","National","2","On 5 Jun 2016, suspected Abu Sayyaf Group (ASG) members killed two soldiers of the 64th Infantry Battalion in an ambush in Brgy. Tumahubong, Sumisip, Basilan."
"2016-06-05","Battles","Armed clash","NPA: New People's Army","","Alamara","","NPA: New People's Ar","nan","Alamara","nan","Northern Mindanao","Bukidnon","Malaybalay","Malaybalay","8.1575","125.1277","2","Local Source","Subnational","4","On 5 Jun 2016, a firefight occurred between New People's Army-South Central Bukidnon Sub-regional Command members and the Magahat-Alamara paramilitary group in Brgy. Indalasa, Malaybalay City, Bukidnon, killing four people, including a 7-year old civilian."
"2016-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Davao City, Davao del Sur around 6 Jun 2016."
"2016-06-06","Strategic developments","Arrests","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","Police Forces of the Philippines (2010-2016) Regional Intelligence Unit","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Caraga","Surigao del Norte","Claver","Ladgaron","9.5695","125.735","1","Manila Times","National","0","Arrests: On 6 Jun 2016, a leader of the New People's Army (NPA) Sangay sa Partido Platoon 21C, Guerilla Front Committee 21 was captured during a raid by a joint team of the Regional Intelligence Division Tracker Team and the Regional Public Safety Battalion in Brgy. Ladgaron, Claver, Surigao del Norte."
"2016-06-07","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Unsay","Meta","6.9186","124.4519","1","Local Source","Subnational","0","On 7 Jun 2016, a roadside bomb set off by unidentified assailants in Brgy. Meta, Datu Unsay, Maguindanao, injured one soldier of the 34th Infantry Battalion (IB). BIFF is suspected to have planted the bomb but denied any links to the attack."
"2016-06-07","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2010-2016)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Sultan Kudarat","Tacurong","Tacurong","6.6925","124.6763","1","Philippine Daily Inquirer","National","1","On 7 Jun 2016, unidentified motorcycle-riding armed men shot dead a police officer and the wife of a Maguindanao vice mayor in Tacurong City, Sultan Kudarat."
"2016-06-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Bohol","Tagbilaran","Tagbilaran","9.6555","123.8521","1","Philippine Daily Inquirer","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at Tagbilaran City, Bohol on 7 Jun 2016."
"2016-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","2","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Brgy. Tagapo, Sta. Rosa City, Laguna on 8 Jun 2016."
"2016-06-09","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Philippine Daily Inquirer","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at Brgy. Buenavista, Zamboanga City, Zamboanga del Sur on 9 Jun 2016."
"2016-06-09","Protests","Peaceful protest","Protesters (Philippines)","Health Workers (Philippines); Labour Group (Philippines)","","","Protesters (Philippi","Health Workers (Phil","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","Sectoral groups, health workers and community members intensified their demonstration and barricade at the Dr. Jose Fabella Memorial Hospital, Manila, Metro Manila on 9 June 2016, a day foreseen for the closure of the hospital. [size=several]"
"2016-06-09","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Miguel","San Miguel","15.1423","120.9756","2","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in San Miguel town area, Bulacan on 9 Jun 2016."
"2016-06-09","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Miguel","Tigpalas","15.1555","120.9774","1","Philippine Daily Inquirer","National","2","Drug suspects were killed during a police raid at Brgy. Tigpalas, San Miguel, Bulacan on 9 Jun 2016."
"2016-06-10","Riots","Violent demonstration","Rioters (Philippines)","Students (Philippines)","","","Rioters (Philippines","Students (Philippine","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","Student activists stormed the main office of the Commission on Higher Education (Ched) in Quezon City, Metro Manila on 10 June 2016 to demonstrate the approval of tuition and other fees hikes in schools and universities. [size=several]"
"2016-06-10","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines); Fishermen (Philippines); Farmers (Philippines); ALU: Associated Labor Unions","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Mimaropa Region","Palawan","Narra","Bato-Bato","9.1862","118.2997","1","Business Mirror (Philippines); ABS CBN","National","0","On 10 Jun 2016, around 200 contractual workers of Citinickel Mines and Development Corp. (CMDC) led by Associated Labor Unions (ALU), staged a protest at the mine site in Brgy. Bato-Bato, Narra, Palawan to oppose labor contracting and union busting. Local indigenous people (from KAMPU ng Tagbanua Narra Palawan Inc.), fishermen and farmers, also joined them to denounce Citinickel's violations of a Memorandum of Agreement with the indigenous people and other environmental laws."
"2016-06-10","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Talavera","Talavera","15.5883","120.9192","2","Manila Times","National","2","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at Talavera, Nueva Ecija on 10 Jun 2016. Her brother-in-law was also shot dead."
"2016-06-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Sorsogon","Pilar","Cabiguan","12.9058","123.7314","1","Local Source","Subnational","2","On 11 Jun 2016, suspected New People's Army (NPA) members killed two soldiers in Brgy. Cabiguan, Pilar, Sorsogon."
"2016-06-12","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","Several youth organizations staged a protest in front of the US Embassy in Manila, Metro Manila on 12 June 2016 (Philippine Independence Day) against inter-country treaties such as the Enhanced Defense Cooperation Agreement (EDCA). [size=several]"
"2016-06-12","Protests","Protest with intervention","Protesters (International)","Protesters (Philippines); Protesters (United States)","Military Forces of China (2012-)","","Protesters (Internat","Protesters (Philippi","Military Forces of C","nan","Central Luzon","Zambales","Masinloc","Masinloc","15.5333","120.05","2","AFP","International","0","On 12 Jun 2016, Independence Day, 16 members of the Kalayaan Atin Ito (Freedom This is Ours) group including an American volunteer from Sea Access by International Law (SAIL) were blocked and sprayed with water by Chinese Coast Guard ships as they were trying to sail to the Scarborough shoal. The group is protesting China's occupation in the West Philippine Sea (South China Sea) Shoal."
"2016-06-13","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Bulatlat","National","0","High school and college students from around Metro Manila started the new school year on 13 June 2016 with a protest at the Department of Education (DepEd) in Pasig City, Metro Manila against the K to 12 education program's implementation."
"2016-06-13","Protests","Peaceful protest","Protesters (Philippines)","KABATAAN: Kabataan Partylist; LFS: League of Filipino Students","","","Protesters (Philippi","KABATAAN: Kabataan P","nan","nan","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Business Mirror (Philippines)","National","0","On 13 Jun 2016, youth members of the League of Filipino Students (LFS) and Kabataan partylist held a protest in front of the Department of Education Central Office in Meralco Ave., Pasig City, Metro Manila to oppose the implementation of the K to 12 Program."
"2016-06-13","Protests","Peaceful protest","Protesters (Philippines)","Teachers (Philippines)","","","Protesters (Philippi","Teachers (Philippine","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Times","National","0","On 13 Jun 2016, members of the Alliance of Concerned Teachers (ACT) held a protest in Recto Avenue, Manila, Metro Manila to oppose the implementation of the K to 12 Program of the Department of Education."
"2016-06-13","Violence against civilians","Attack","ASG: Abu Sayyaf","","Civilians (International)","Civilians (Canada)","ASG: Abu Sayyaf","nan","Civilians (Internati","Civilians (Canada)","BARMM","Sulu","Talipao","Lower Sinumaan","6.0081","121.1191","1","Anadolu Agency","International","1","On 13 Jun 2016, the Abu Sayyaf Group (ASG) executed a Canadian captive after the deadline for his ransom passed in Brgy. Lower Sinumaan, Talipao, Sulu. The victim was kidnapped last 21 Sept 2015 on Samal island, Davao, along with 3 others."
"2016-06-13","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Thai News Service","National-Regional","0","On 13 Jun 2016, a protest was held by the members of the National Alliance School Service Association of the Philippines (Nassap) in Quezon City, Metro Manila to oppose the phase out of vehicle units which are at least 15 years old."
"2016-06-13","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2010-2016)","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Sulu","Jolo","Jolo","6.0522","121.0022","2","Manila Times","National","0","On 13 Jun 2016, an unidentified assailants threw a grenade towards a military truck in Jolo area, Sulu. Seven soldiers were wounded."
"2016-06-14","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Brgy. Sinalhan, Sta. Rosa City, Laguna on 14 Jun 2016."
"2016-06-14","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Negros Oriental","Santa Catalina","Poblacion","9.3357","122.8658","1","Philippine Daily Inquirer","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men. His body was found in Brgy. Poblacion, Sta. Catalina, Negros Oriental on 14 Jun 2016."
"2016-06-14","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Antonio","San Antonio","15.35","120.8167","2","Manila Times","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at San Antonio, Nueva Ecija around 14 Jun 2016."
"2016-06-14","Violence against civilians","Attack","Unidentified Communal Militia (Philippines)","Vigilante Group (Philippines)","Civilians (Philippines)","","Unidentified Communa","Vigilante Group (Phi","Civilians (Philippin","nan","Western Visayas","Iloilo","Pototan","Dawis","10.8833","122.6167","1","Philippine Daily Inquirer; Philippine Star","National","1","A murder suspect was shot dead in a vigilante-style attack by unidentified armed men. His body was found in Brgy. Dawis, Pototan, Iloilo on 14 Jun 2016."
"2016-06-14","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabiao","Santa Rita","15.2334","120.8424","1","Manila Times","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at Brgy. Sta. Rita, Cabiao, Nueva Ecija on 14 Jun 2016. His 20-year old live in partner was also wounded."
"2016-06-15","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Manila Times","National","1","A drug suspect was killed during a police raid at Brgy. MS Garcia, Cabanatuan City, Nueva Ecija around Jun 2016 (report as of 5 Jul 2016 only mentioned they were killed in earlier police operations; assumed event date is Jun 2016 with TP 3)."
"2016-06-15","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lumad Ethnic Group (","Northern Mindanao","Bukidnon","Malaybalay","Malaybalay","8.1575","125.1277","2","ProtectDefenders.eu; Front Line Defenders; Sunstar (Philippines); News Desk (Philippines)","Local partner-Other","1","On 15 Jun 2016, in Bukidnon province, a farmer and Lumad tribal chieftain of Sitio Kisapwac, Barangay Digongan, Kitaotao, Bukidnon was killed by a suspected military officer of the 68th Infantry Battalion according human rights group Karapatan (coded the capital of Bukidnon province as location with GP 2)."
"2016-06-15","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Leonardo","San Leonardo","15.363","120.9639","2","Manila Times","National","1","A drug suspect was killed during a police raid in San Leonardo town area, Nueva Ecija around Jun 2016 (report as of 5 Jul 2016 only mentioned they were killed in earlier police operations; assumed event date is Jun 2016 with TP 3)."
"2016-06-15","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Sultan Kudarat","Isulan","Isulan","6.6294","124.605","2","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Isulan town area, Sultan Kudarat on 15 Jun 2016."
"2016-06-15","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Jaen","Jaen","15.3667","120.9","2","Manila Times","National","1","A drug suspect was killed during a police raid in Jaen town area, Nueva Ecija around Jun 2016 (report as of 5 Jul 2016 only mentioned they were killed in earlier police operations; assumed event date is Jun 2016 with TP 3)."
"2016-06-15","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Cagayan Valley","Nueva Vizcaya","Kasibu","Kasibu","16.3167","121.2965","2","Bulatlat","National","0","Local residents launched a barricade in Sitio Camgat, Didipio, Kasibu, Nueva Vizcaya on 15 June 2016 to stop the mining operations of OceanaGold Philippines Inc. (OGPI)."
"2016-06-15","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Police Forces of the","nan","Bicol Region","Masbate","Pio V. Corpuz","Casabangan","11.8066","124.0558","1","Manila Times","National","0","On 15 Jun 2016, New People's Army members attacked policemen along the national highway in Brgy. Casabangan, Pio V. Corpuz, Masbate, leaving one policeman wounded."
"2016-06-15","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Isidro","San Isidro","15.302","120.9086","2","Manila Times","National","1","A drug suspect was killed during a police raid in San Isidro town area, Nueva Ecija around Jun 2016 (report as of 5 Jul 2016 only mentioned they were killed in earlier police operations; assumed event date is Jun 2016 with TP 3)."
"2016-06-16","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Philippine Daily Inquirer","National","0","On 16 Jun 2016, members of the People for the Ethical Treatment of Animals (PETA) Asia activists held a 5-minute protest in front of a Hermes store in Makati City, Metro Manila to oppose French high fashion luxury goods manufacturer, Hermes, which allegedly uses ostrich leather for their bags and sofas."
"2016-06-16","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Manila Times","National","1","A drug suspect was stabbed dead in a vigilante-style attack by unidentified armed men. His body was found in Brgy. Aduas Centro, Cabanatuan City, Nueva Ecija on 16 Jun 2016."
"2016-06-16","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Jose","San Jose","15.7923","120.9894","2","Manila Times","National","3","Three drug suspects were killed during a police chase 7 kilometers away from San Jose City, Nueva Ecija on 16 Jun 2016."
"2016-06-16","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Luisiana","Luisiana","14.185","121.5109","2","Manila Times","National","1","A drug suspect was killed during a police raid in Luisiana town area, Laguna on 16 Jun 2016."
"2016-06-16","Protests","Peaceful protest","Protesters (Philippines)","KMU: Kilusang Mayo Uno; Labour Group (Philippines)","","","Protesters (Philippi","KMU: Kilusang Mayo U","nan","nan","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Bulatlat","National","0","The labour centre Kilusang Mayo Uno (KMU) staged a protest at the Japanese Embassy in Pasay City, Metro Manila on 16 June 2016 on behalf of the workers of a Japanese-owned fruit-exporting company (Nakashin Davao International Inc.) demanding full benefits and an end to contractualisation."
"2016-06-16","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Miguel","San Juan","15.1427","120.9861","1","Manila Times","National","2","Two drug suspects were killed during a police raid in Sitio Daang Bakal, Brgy. San Juan, San Miguel, Bulacan on 16 Jun 2016."
"2016-06-16","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Mimaropa Region","Oriental Mindoro","Socorro","Leuteboro","13.061","121.3747","1","Manila Times","National","1","A drug suspect was killed during a police raid in Brgy. Leuteboro, Socorro, Oriental Mindoro on 16 Jun 2016."
"2016-06-16","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Cagayan Valley","Nueva Vizcaya","Kasibu","Didipio","16.4076","121.4356","1","Bulatlat","National","0","Local residents staged a barricade in Sitio Camgat, Didipio, Kasibu, Nueva Vizcaya on 16 June 2016 to stop the mining operations of Oceana Gold Philippines Inc. (OGPI)."
"2016-06-17","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Cagayan Valley","Nueva Vizcaya","Kasibu","Didipio","16.4076","121.4356","1","Bulatlat","National","0","Local residents staged a barricade in Sitio Camgat, Didipio, Kasibu, Nueva Vizcaya on 17 June 2016 to stop the mining operations of OceanaGold Philippines Inc. (OGPI)."
