"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-02-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Malabon","Malabon","14.6665","120.9653","1","Philippine Daily Inquirer","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants in Delos Santos Street in Tonsuya, Malabon, Metro Manila on 5 Feb 2016. A paper note alleging the victim's involvement as a drug pusher was recovered from the crime scene. The police assumes that the crime could be attributed to an armed group targeting drug pushers in Malabon."
"2016-02-05","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Butalo","6.9922","124.4718","1","Philippine Daily Inquirer; Manila Times","National","0","An Army captain and another soldier were wounded as the Army's 1st Mechanized Brigade clashed with the Bangsamoro Islamic Freedom Fighters (BIFF) on 5 Feb 2016 in Barangay Butalo (Butilen), Datu Salibo, Maguindanao."
"2016-02-05","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Daily Inquirer","National","0","Two civilians were injured during sporadic fights that occurred between the Bangsamoro Islamic Freedom Fighters (BIFF) and the Army during the night of 5 Feb 2016 and morning of 6 Feb 2016 near Datu Salibo town area, Maguindanao ."
"2016-02-05","Strategic developments","Disrupted weapons use","ASG: Abu Sayyaf","","Military Forces of the Philippines (2010-2016)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Bonbon","6.0597","121.1586","1","Philippine Star; Manila Times","National","0","Defusal: the military defused an improvised explosive device (IED) on 5 Feb 2016 in Sitio Bulabog, Barangay Bonbon, Patikul, Sulu. The IED had been planted by Abu Sayyaf."
"2016-02-05","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Butalo","6.9922","124.4718","1","Philippine Star; Manila Times","National","0","Defusal: The Army's 1st Mechanized Brigade defused an improvised explosive divide (IED) planted by the Bangsamoro Islamic Freedom Fighters (BIFF) under a bridge in construction in Barangay Butalo (also referred to as Butilen as per The Philippine Star), Datu Salibo, Maguindanao. The BIFF had allegedly planted the bomb as they are opposed to the bridge construction project."
"2016-02-05","Strategic developments","Agreement","Moro Muslim Militia (Philippines)","","Ilonggo Ethnic Militia (Philippines)","","Moro Muslim Militia ","nan","Ilonggo Ethnic Milit","nan","Soccsksargen","Cotabato","Kidapawan","Kidapawan","7.0083","125.0894","1","Manila Times","National","0","Agreement: Moro natives (led by Satar Manalondong) and an Ilonggo group (led by Dodong Lunsagay) settled their land conflict that had previously claimed dozens of lives in a peace agreement in Kidapawan City, Cotabato on 5 Feb 2016."
"2016-02-06","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Star","National","3","Three Bangsamoro Islamic Fighters (BIFF) members were killed and at least seven BIFF members were injured during fights with the Military that occurred on 6 Feb 2016 in Datu Salib town area."
"2016-02-06","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Police Forces of the","nan","Central Luzon","Zambales","Santa Cruz","Santa Cruz","15.7491","119.9108","2","Manila Times","National","0","Over 200 people, including members of the group Concerned Citizens of SantaCruz (CCOS), blocked the highway in Santa Cruz, Zambales on 6 Feb 2016 in protest against the mining company Zambales Diversified Metals Co. Inc. (ZDMC) that is transporting nickel ore to port. One protester was arrested, another protester was allegedly hurt by the police."
"2016-02-06","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Police Forces of the","nan","Central Luzon","Zambales","Santa Cruz","Bayto","15.734000000000002","119.9264","1","Bulatlat","National","0","Local residents staged a barricade in Barangay Bayto, Santa Cruz, Zambales on 6 Feb 2016 in order to block trucks hauling nickel ore. Over a dozen of rioters were hurt as the police violently dispersed the barricade. [size=over a dozen]"
"2016-02-06","Strategic developments","Looting/property destruction","BIFF: Bangsamoro Islamic Freedom Fighters","","Civilians (Philippines)","Labour Group (Philippines)","BIFF: Bangsamoro Isl","nan","Civilians (Philippin","Labour Group (Philip","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Daily Inquirer","National","0","Property destruction: The BIFF torched two heavy equipment of a company dredging the Butilen river near Datu Salibo area around the 6 Feb 2016. The reason for the torching was the BIFF's opposition to the infrastructure project."
"2016-02-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Luzon","Nueva Ecija","Cabiao","Cabiao","15.2488","120.8548","2","Philippine Daily Inquirer","National","1","A barangay leader was shot dead by unidentified attackers on 6 Feb 2016 in Cabiao, Nueva Ecija."
"2016-02-07","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Police Forces of the","nan","Central Luzon","Zambales","Santa Cruz","Bayto","15.734000000000002","119.9264","1","Bulatlat","National","0","Local residents staged a barricade in Barangay Bayto, Santa Cruz, Zambales on 7 Feb 2016 in order to block trucks hauling nickel ore. Over a dozen of rioters were hurt as the police violently dispersed the rioters. [size=over a dozen]"
"2016-02-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Philippine Daily Inquirer","National","0","The mayor of Bongao, Tawi-Tawi was wounded as he was shot by two unidentified motorcycle-riding men in Baliwasan, Zamboanga, Zamboanga del Sur on 7 Feb 2016."
"2016-02-07","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Butalo","6.9922","124.4718","1","Philippine Daily Inquirer","National","0","Skirmishes between the Bangsamoro Islamic Freedom Fighters (BIFF) and the Army's 22nd Mechanized Company detachment occurred on 7 Feb 2016 in Barangay Butalo, Datu Salibo. The reason for clashes were government-led works on a dredging project in the area, to which the BIFF is opposed."
"2016-02-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2010-2016)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Soccsksargen","Cotabato","Arakan","Arakan","7.3548","125.1473","2","Philippine Daily Inquirer; Manila Times","National","2","A chief of the Civil Security Unit (CSU) of North Cotabato's provincial government and his companion were shot dead by the New People's Army (NPA) in Arakan, Cotabato on 7 Feb 2016. The NPA indicated that the reason for the shooting was the chief's past criminal involvement."
"2016-02-07","Violence against civilians","Attack","Military Forces of the Philippines (2010-2016)","","Civilians (Philippines)","","Military Forces of t","nan","Civilians (Philippin","nan","Davao Region","Davao de Oro","Maragusan","Barangay Maragusan","7.3422","126.1126","1","ProtectDefenders.eu; Bulatlat; Front Line Defenders","Local partner-Other","1","An activist and member of Kahugpongan sa Mag-uuma sa Magcagong (Kamama) was shot dead on 7 Feb 2016 by suspected members of the 25th Infantry Battalion at Barangay Poblacion, Maragusan, Davao de Oro. Kamama opposes the presence of soldiers and human rights violations in Maragusan villages."
"2016-02-07","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Police Forces of the","nan","Central Luzon","Zambales","Santa Cruz","Santa Cruz","15.7491","119.9108","2","Manila Times","National","0","Over 200 people, including members of the group Concerned Citizens of SantaCruz (CCOS), blocked the highway in Santa Cruz, Zambales on 7 Feb 2016 in protest against the mining company Zambales Diversified Metals Co. Inc. (ZDMC) that is transporting nickel ore to port. Two protesters were arrested."
"2016-02-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2010-2016)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Indanan","Buanza","6.0258","120.9614","1","Business Mirror (Philippines)","National","1","An Abu Sayyaf member was killed in a clash with the Army's Joint Task Group Sulu in Sitio Annur, Barangay Buanza, Indanan, Sulu on 7 Feb 2016. The ASG member was wanted for his involvement in the Sipadan kidnapping and the pearl farm kidnapping in Samal, Davao del Norte in 2001."
"2016-02-07","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Philippine Star","National","0","A grenade explosion hit the house of an Isabela City councilor in Isabela City on 7 Feb 2016. The Councilor is also running for mayor of Jones town under the Liberal Party. No-one was hurt during the explosion."
"2016-02-09","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Xinhua","International","1","A high-ranking member of the Bangsamoro Islamic Freedom Fighters (BIFF) was arrested and his escort killed during a military operation in Kalanganan, Cotabato City on 9 Feb 2016. The victim was killed as he resisted the arrest and fired at the military, who retaliated with fire."
"2016-02-09","Protests","Excessive force against protesters","Protesters (Philippines)","","Military Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Mabini","Anitapan","7.2824","125.9837","1","Bulatlat","National","0","Soldiers of the 46th and 71st Infantry Battalions fired cannons at local residents in Mascareg, Barangay Anitapan, Mabini on 9 Feb 2016 as an attack against activists protesting against large-scale mining operations."
"2016-02-09","Strategic developments","Disrupted weapons use","ASG: Abu Sayyaf","","Military Forces of the Philippines (2010-2016)","Police Forces of the Philippines (2010-2016)","ASG: Abu Sayyaf","nan","Military Forces of t","Police Forces of the","BARMM","Sulu","Jolo","Jolo","6.0522","121.0022","2","Philippine Star","National","0","Defusal: On or around 9 Feb 2016, the Joint Task Group Sulu (JTGS) involving the military and the police intercepted a plot of the Abu Sayyaf (led by Majan Sahidjuan) to conduct a bombing in the town of Jolo, Sulu. The JTGS followed by increasing security in the area."
"2016-02-09","Violence against civilians","Attack","Military Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Women (Philippines); Labour Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Women (Philippines);","Davao Region","Davao de Oro","Compostela","Compostela","7.6629","126.0901","2","Manila Times; Bulatlat; Philippine Daily Inquirer","National","1","On 9 Feb 2016, in Compostela, Davao de Oro, suspected military members shot dead a female market vendor in the Compostela town center. The victim was allegedly mistaken for her sister who was a member of the CFA. CFA is opposed to the Agusan Petroleum Mining Company (AgPet) and had reported harassment by the military in the past."
"2016-02-09","Violence against civilians","Attack","Military Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Labour Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Labour Group (Philip","Davao Region","Davao de Oro","Pantukan","Pantukan","7.2517","126.1578","2","Philippine Daily Inquirer","National","1","The Army's 46th and 71st Infantry Battalions fired rifles at and bombed mining and civilian communities in Pantukan area (as well as Mabini, see next event) on 9 Feb 2016, as reported by rights group Karapatan. One miner was killed and several civilians injured."
"2016-02-09","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Daily Inquirer","National","0","Defusal: The Army cleared roads of landmines planted by suspected Bangsamoro Islamic Freedom Fighters (BIFF) near the Butalo bridge in Datu Salibo area, Maguindanao on 9 Feb 2016. The BIFF is demanding a road-right-of-way payment from the government as they are opposed to infrastructure projects in the area."
"2016-02-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Pantukan","Tagdangua","7.2126","125.9443","1","Philippine Daily Inquirer; Thai News Service","National-Regional","1","A clash between the New People's Army (NPA) and the Army's 46th Infantry Battalion at Barangay Tagdangua, Pantukan area, Davao de Oro on 9 Feb 2016 resulted in the death of an NPA member and the wounding of several others. A soldier was also wounded during a clash at Barangay Tagdangua, Pantukan."
"2016-02-09","Violence against civilians","Attack","Military Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Davao Region","Davao de Oro","Pantukan","Napnapan","7.1248","125.9486","1","Manila Times; Philippine Daily Inquirer","National","1","On 9 Feb 2016, in Pantukan, Davao de Oro, the Army's 46th and 71st Infantry Battalions fired rifles and bombed mining and civilian communities in Barangay Napnapan. A farmer was killed and several others wounded. The victim opposed the entry of the Agusan Petroleum Mining Company (AgPet) in the province."
"2016-02-09","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Star; Philippine Daily Inquirer","National","5","Firefights between the Bangsamoro Islamic Freedom Fighters (BIFF) and the Army's mechanized units occurred on 9 Feb 2016 at the boundary of Datu Saudi Ampatuan, Datu Salibo area and Datu Piang towns, as the BIFF is opposed to ongoing infrastructure projects in the area. Four BIFF members were killed, including the BIFF leader while seven others were injured. The event triggered evacuations of civilian residents of the three towns. In another encounter between BIFF the Army' 1st Mechanized Brigade in Datu Salibo on 9 Feb, another BIFF sub-leader, was killed."
"2016-02-09","Violence against civilians","Attack","Military Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Farmers (Philippines); Women (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Davao Region","Davao de Oro","Compostela","Poblacion","7.669","126.0892","1","Philippine Daily Inquirer","National","1","A sister of an activist-farmer, was killed in Barangay Poblacion, Compostela, Davao de Oro on 9 Feb 2016. As per the Kilusang Mayo Uno group, the victim was killed by the Army due to her anti-mining activist connections. The activist was member of the militant Compostela Farmers' Association (CFA)."
"2016-02-10","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Cagayan Valley","Isabela","Echague","Echague","16.705","121.6763","2","Philippine Star","National","1","The chairman of Barangay Rumang-ay was shot dead by unidentified assailants in Echague town, Isabela on 10 Feb 2016."
"2016-02-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Datu Salibo","7.0005","124.4795","2","Philippine Star","National","5","The Bangsamoro Islamic Freedom Fighters (BIFF) clashed with the Reconnaissance Company of the Army's 6th Infantry Division (ID) at the border of Datu Salibo area and Datu Piang towns, Maguindanao, leaving one soldier and four BIFF members dead."
"2016-02-10","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2010-2016)","Police Forces of the Philippines (2010-2016)","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of t","Police Forces of the","BIFF: Bangsamoro Isl","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine Daily Inquirer","National","0","Defusal: The military and police defused an improvised explosive device (IED) planted at Don Roman Vilo Street, Cotabato City. There are some indications that the bomb could have been planted by the Bangsamoro Islamic Freedom Fighters (BIFF) although they were not confirmed."
"2016-02-10","Protests","Peaceful protest","Protesters (Philippines)","Lila Pilipina; Women (Philippines)","","","Protesters (Philippi","Lila Pilipina; Women","nan","nan","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Bulatlat","National","0","The women's group Lila Pilipina (uniting former 'comfort women' abused during World War II) staged a protest on 10 Feb 2016 at the Japanese Embassy in Pasay City, Metro Manila demonstrating against the Japanese government's attempt to revise history in United Nation relating to 'comfort women'. [size=no report]"
"2016-02-10","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Cotabato","Kabacan","Kabacan","7.1066","124.8291","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Kabacan town, North Cotabato on 10 Feb 2016."
"2016-02-10","Battles","Armed clash","MILF: Moro Islamic Liberation Front","","Military Forces of the Philippines (2010-2016)","","MILF: Moro Islamic L","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Dawang","6.9601","124.4517","1","Philippine Daily Inquirer","National","1","The Moro Islamic Liberation Front (MILF) and the Army clashed in Barangay Dawang area, Datu Saudi Ampatuan, Maguindanao on 10 Feb 2016. One MILF member was killed, while one civilian, one MILF member and one soldier were wounded."
"2016-02-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Camarines Sur","Libmanan","San Isidro","13.6713","123.0102","1","Manila Times","National","1","An Army sergeant of Army's 22nd Infantry Battalion (IB) was killed and his companion wounded during an ambush by suspected New People's Army (NPA) in Barangay San Isidro, Libmanan town in Camarines Sur on 10 Feb 2016."
"2016-02-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Rajah Buayan","Rajah Buayan","6.9342","124.5559","2","Thai News Service","Regional","0","An exchange of fire occurred between the Bangsamoro Islamic Freedom Fighters (BIFF) and the Army near Rajah Buayan town area, Maguindanao on 10 Feb 2016."
"2016-02-11","Violence against civilians","Attack","San Pablo Communal Militia (Philippines)","","Civilians (Philippines)","","San Pablo Communal M","nan","Civilians (Philippin","nan","Calabarzon","Batangas","Santo Tomas","San Pablo","14.0818","121.1856","1","Manila Times","National","1","A candidate for councillor in Batangas was shot dead by unidentified motorcycle-riding men in Barangay San Pablo, Santo Tomas, Batangas on 11 Feb 2016. The police suspect that the reason for killing could have involved land dispute."
"2016-02-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","CAR","Kalinga","Pinukpuk","Apatan","17.5806","121.3656","1","Philippine Star","National","2","Two army troopers of the Army's 50th Infantry Battalion's were killed during a clash with the New People's Army (NPA) at Sitio Bacras, Barangay Apatan in Pinukpok, Kalinga on 11 Feb 2016."
"2016-02-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Pantukan","Napnapan","7.1248","125.9486","1","Manila Times","National","0","A clash occurred between the New People's Army (NPA) and the 46th Infantry Battalion at Sitio Post, Barangay Napnapan, Pantukan, Davao de Oro on 11 Feb 2016."
"2016-02-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao Occidental","Jose Abad Santos","Marabatuan","5.9292","125.5698","1","Manila Times","National","0","A clash occurred between the New People's Army's (NPA) and soldiers of the 73rd Infantry Battalion in Sitio Binaloy, Barangay Marabatuan, Jose Abad Santos, Davao Occidental on 11 Feb 2016. A soldier was wounded, several casualties were suspected on the NPA's side."
"2016-02-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016) Citizen Armed Force Geographical Unit","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Pantukan","Napnapan","7.1248","125.9486","1","Manila Times","National","0","Clashes occurred between New People's Army (NPA) rebels and the Detachment of 5th CAFGU Active Auxiliary (CAA) Company, 72nd Infantry Battalion at Sitio Riverside, Barangay Napnapan, Pantukan, Davao de Oro on 11 Feb 2016."
"2016-02-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Compostela","Panansalan","7.7063","126.1962","1","Manila Times","National","0","An exchange of fire occurred between the New People's Army (NPA) and soldiers of the Alpha Company, 67th Infantry Battalion at Barangay Panansalan in Compostela on 12 Feb 2016."
"2016-02-12","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","Police Forces of the Philippines (2010-2016)","BIFF: Bangsamoro Isl","nan","Military Forces of t","Police Forces of the","BARMM","Maguindanao","Buluan","Buluan","6.7202","124.8019","2","Manila Times","National","0","Defusal: On 12 Feb 2016, the military and police defused an improvised explosive device placed near the highway at Buluan town area, Maguindanao. The bomb, suspected to have been placed by the Bangsamoro Islamic Freedom Fighters (BIFF), was likely planted in order to sabotage Maguindanao's Sagayan Festival held in the locality."
"2016-02-12","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Surallah","Upper Sepaka","6.3627","124.6424","1","Manila Times","National","3","Three drug suspects were killed during a police anti-drug raid in Barangay Upper Sepaka, Surallah, South Cotabato on 12 Feb 2016."
"2016-02-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Surigao del Sur","Tagbina","Santa Fe","8.4688","126.1203","1","Philippine Star","National","2","A suspected New People's Army (NPA) member and a trooper of the Army's 75th Infantry Battalion were killed in a clash in Barangay Santa Fe, Tagbina, Surigao del Sur on 12 Feb 2016. Another soldier was wounded."
